itemSet,setSize,target,conversion
29,1,99,0
7-20,2,67,0
7-20,2,90,0
7-20,2,37,0
7-20,2,64,0
7-20,2,9,0
20,1,7,1
15-38-52,3,91,0
15-38-52,3,58,0
15-38-52,3,64,0
15-38-52,3,24,0
15-38-52,3,82,0
52-15,2,38,1
53-65-62,3,9,0
53-65-62,3,89,0
53-65-62,3,31,0
53-65-62,3,98,0
53-65-62,3,8,0
65-53,2,62,1
38-94-70-52,4,98,0
38-94-70-52,4,46,0
38-94-70-52,4,36,0
38-94-70-52,4,80,0
38-94-70-52,4,26,0
38-70-94,3,52,1
52-82,2,22,0
52-82,2,4,0
52-82,2,57,0
52-82,2,51,0
52-82,2,44,0
52,1,82,1
14-20,2,53,0
14-20,2,6,0
14-20,2,47,0
14-20,2,36,0
14-20,2,97,0
14,1,20,1
80-1-15,3,12,0
80-1-15,3,77,0
80-1-15,3,74,0
80-1-15,3,98,0
80-1-15,3,27,0
1-15,2,80,1
41-71-79,3,13,0
41-71-79,3,14,0
41-71-79,3,21,0
41-71-79,3,89,0
41-71-79,3,62,0
41-79,2,71,1
62,1,24,0
62,1,25,0
62,1,54,0
62,1,88,0
62,1,12,0
20,1,65,0
20,1,19,0
20,1,17,0
20,1,52,0
20,1,63,0
46-43,2,13,0
46-43,2,75,0
46-43,2,61,0
46-43,2,60,0
46-43,2,31,0
46,1,43,1
69-61,2,49,0
69-61,2,50,0
69-61,2,89,0
69-61,2,54,0
69-61,2,93,0
61,1,69,1
49,1,0,0
49,1,31,0
49,1,66,0
49,1,1,0
49,1,47,0
96,1,52,0
96,1,90,0
96,1,62,0
96,1,78,0
96,1,0,0
53-15-20,3,7,0
53-15-20,3,56,0
53-15-20,3,52,0
53-15-20,3,87,0
53-15-20,3,26,0
20-15,2,53,1
43-89,2,47,0
43-89,2,0,0
43-89,2,15,0
43-89,2,82,0
43-89,2,53,0
89,1,43,1
15-82-86,3,72,0
15-82-86,3,91,0
15-82-86,3,50,0
15-82-86,3,37,0
15-82-86,3,85,0
82-86,2,15,1
45-66-68-81-23-42,6,77,0
45-66-68-81-23-42,6,67,0
45-66-68-81-23-42,6,94,0
45-66-68-81-23-42,6,40,0
45-66-68-81-23-42,6,32,0
66-68-42-45-23,5,81,1
15-66,2,22,0
15-66,2,16,0
15-66,2,28,0
15-66,2,79,0
15-66,2,71,0
15,1,66,1
61-96,2,7,0
61-96,2,6,0
61-96,2,90,0
61-96,2,65,0
61-96,2,85,0
61,1,96,1
5-14-2-7-40-3-21-20,8,17,0
5-14-2-7-40-3-21-20,8,86,0
5-14-2-7-40-3-21-20,8,88,0
5-14-2-7-40-3-21-20,8,51,0
5-14-2-7-40-3-21-20,8,60,0
2-3-5-7-40-20-21,7,14,1
15,1,43,0
15,1,4,0
15,1,72,0
15,1,66,0
15,1,59,0
70-10,2,62,0
70-10,2,59,0
70-10,2,32,0
70-10,2,23,0
70-10,2,64,0
10,1,70,1
85,1,29,0
85,1,50,0
85,1,79,0
85,1,36,0
85,1,41,0
77,1,96,0
77,1,89,0
77,1,23,0
77,1,80,0
77,1,35,0
53,1,47,0
53,1,84,0
53,1,15,0
53,1,82,0
53,1,8,0
44-32-79-60,4,25,0
44-32-79-60,4,87,0
44-32-79-60,4,45,0
44-32-79-60,4,85,0
44-32-79-60,4,62,0
32-44-60,3,79,1
81-41-35,3,34,0
81-41-35,3,13,0
81-41-35,3,77,0
81-41-35,3,15,0
81-41-35,3,97,0
41-35,2,81,1
15-20-58,3,60,0
15-20-58,3,49,0
15-20-58,3,93,0
15-20-58,3,11,0
15-20-58,3,14,0
58-15,2,20,1
38-52-5,3,49,0
38-52-5,3,23,0
38-52-5,3,0,0
38-52-5,3,9,0
38-52-5,3,42,0
52-38,2,5,1
2-72-7,3,75,0
2-72-7,3,25,0
2-72-7,3,6,0
2-72-7,3,36,0
2-72-7,3,80,0
72-7,2,2,1
21-62-49,3,82,0
21-62-49,3,97,0
21-62-49,3,14,0
21-62-49,3,52,0
21-62-49,3,94,0
21-62,2,49,1
21,1,25,0
21,1,93,0
21,1,50,0
21,1,33,0
21,1,14,0
72,1,58,0
72,1,84,0
72,1,59,0
72,1,29,0
72,1,28,0
7-2-99-15-20-27,6,35,0
7-2-99-15-20-27,6,58,0
7-2-99-15-20-27,6,18,0
7-2-99-15-20-27,6,85,0
7-2-99-15-20-27,6,70,0
2-99-7-15-27,5,20,1
53,1,68,0
53,1,30,0
53,1,52,0
53,1,88,0
53,1,12,0
40,1,31,0
40,1,72,0
40,1,21,0
40,1,46,0
40,1,78,0
97,1,92,0
97,1,80,0
97,1,41,0
97,1,33,0
97,1,65,0
60-69-78-61,4,82,0
60-69-78-61,4,62,0
60-69-78-61,4,79,0
60-69-78-61,4,87,0
60-69-78-61,4,57,0
69-61-78,3,60,1
57,1,6,0
57,1,62,0
57,1,95,0
57,1,34,0
57,1,58,0
7-10,2,61,0
7-10,2,89,0
7-10,2,49,0
7-10,2,17,0
7-10,2,6,0
10,1,7,1
48,1,38,0
48,1,4,0
48,1,70,0
48,1,85,0
48,1,56,0
3-5-2,3,93,0
3-5-2,3,55,0
3-5-2,3,36,0
3-5-2,3,53,0
3-5-2,3,89,0
2-5,2,3,1
19-65-23-69,4,45,0
19-65-23-69,4,59,0
19-65-23-69,4,35,0
19-65-23-69,4,41,0
19-65-23-69,4,62,0
65-69-23,3,19,1
89-71-21-68-81-25,6,35,0
89-71-21-68-81-25,6,99,0
89-71-21-68-81-25,6,52,0
89-71-21-68-81-25,6,94,0
89-71-21-68-81-25,6,54,0
68-71-81-21-25,5,89,1
67,1,45,0
67,1,17,0
67,1,7,0
67,1,58,0
67,1,34,0
20,1,94,0
20,1,30,0
20,1,55,0
20,1,61,0
20,1,43,0
59-49,2,95,0
59-49,2,5,0
59-49,2,73,0
59-49,2,54,0
59-49,2,98,0
59,1,49,1
20,1,8,0
20,1,55,0
20,1,41,0
20,1,35,0
20,1,4,0
81,1,63,0
81,1,5,0
81,1,43,0
81,1,31,0
81,1,61,0
20,1,46,0
20,1,47,0
20,1,93,0
20,1,21,0
20,1,73,0
49-27-19,3,62,0
49-27-19,3,74,0
49-27-19,3,20,0
49-27-19,3,85,0
49-27-19,3,76,0
49-27,2,19,1
56-9,2,28,0
56-9,2,96,0
56-9,2,23,0
56-9,2,78,0
56-9,2,38,0
9,1,56,1
40-7-14-73,4,5,0
40-7-14-73,4,13,0
40-7-14-73,4,66,0
40-7-14-73,4,25,0
40-7-14-73,4,67,0
73-14-7,3,40,1
54,1,41,0
54,1,30,0
54,1,81,0
54,1,84,0
54,1,64,0
49-15-27-73-4-20,6,28,0
49-15-27-73-4-20,6,46,0
49-15-27-73-4-20,6,52,0
49-15-27-73-4-20,6,25,0
49-15-27-73-4-20,6,35,0
73-15-49-20-27,5,4,1
19-85,2,46,0
19-85,2,51,0
19-85,2,60,0
19-85,2,98,0
19-85,2,62,0
19,1,85,1
29-44,2,58,0
29-44,2,69,0
29-44,2,77,0
29-44,2,50,0
29-44,2,51,0
44,1,29,1
73-15,2,56,0
73-15,2,74,0
73-15,2,38,0
73-15,2,54,0
73-15,2,17,0
73,1,15,1
61-65,2,43,0
61-65,2,59,0
61-65,2,19,0
61-65,2,57,0
61-65,2,51,0
61,1,65,1
47-9,2,20,0
47-9,2,33,0
47-9,2,6,0
47-9,2,76,0
47-9,2,77,0
9,1,47,1
3-67,2,62,0
3-67,2,92,0
3-67,2,98,0
3-67,2,60,0
3-67,2,85,0
67,1,3,1
27,1,10,0
27,1,52,0
27,1,45,0
27,1,26,0
27,1,37,0
32-81-40-66-58-4,6,56,0
32-81-40-66-58-4,6,91,0
32-81-40-66-58-4,6,27,0
32-81-40-66-58-4,6,1,0
32-81-40-66-58-4,6,21,0
32-66-4-40-81,5,58,1
2-14-70-74-10,5,35,0
2-14-70-74-10,5,16,0
2-14-70-74-10,5,86,0
2-14-70-74-10,5,68,0
2-14-70-74-10,5,6,0
10-74-70-14,4,2,1
47,1,42,0
47,1,8,0
47,1,97,0
47,1,5,0
47,1,73,0
47-11-27-50-18,5,95,0
47-11-27-50-18,5,23,0
47-11-27-50-18,5,79,0
47-11-27-50-18,5,31,0
47-11-27-50-18,5,76,0
18-27-50-47,4,11,1
2,1,61,0
2,1,32,0
2,1,43,0
2,1,67,0
2,1,72,0
82,1,53,0
82,1,45,0
82,1,54,0
82,1,94,0
82,1,5,0
69,1,32,0
69,1,94,0
69,1,5,0
69,1,54,0
69,1,76,0
98-89,2,50,0
98-89,2,64,0
98-89,2,76,0
98-89,2,4,0
98-89,2,53,0
98,1,89,1
28-2,2,93,0
28-2,2,88,0
28-2,2,64,0
28-2,2,22,0
28-2,2,13,0
2,1,28,1
44-68-23-34,4,59,0
44-68-23-34,4,70,0
44-68-23-34,4,78,0
44-68-23-34,4,57,0
44-68-23-34,4,17,0
34-44-68,3,23,1
4,1,10,0
4,1,98,0
4,1,2,0
4,1,93,0
4,1,74,0
8,1,3,0
8,1,26,0
8,1,23,0
8,1,93,0
8,1,15,0
94-67-62,3,21,0
94-67-62,3,52,0
94-67-62,3,54,0
94-67-62,3,35,0
94-67-62,3,37,0
67-94,2,62,1
1-20-15,3,11,0
1-20-15,3,0,0
1-20-15,3,56,0
1-20-15,3,79,0
1-20-15,3,7,0
1-20,2,15,1
65-9-67-68-33-50,6,75,0
65-9-67-68-33-50,6,89,0
65-9-67-68-33-50,6,7,0
65-9-67-68-33-50,6,60,0
65-9-67-68-33-50,6,40,0
65-33-67-68-50,5,9,1
82-15-73-93,4,75,0
82-15-73-93,4,87,0
82-15-73-93,4,5,0
82-15-73-93,4,28,0
82-15-73-93,4,41,0
82-93-15,3,73,1
93-27-89-25,4,50,0
93-27-89-25,4,37,0
93-27-89-25,4,10,0
93-27-89-25,4,14,0
93-27-89-25,4,54,0
89-27-93,3,25,1
98-43-71,3,59,0
98-43-71,3,21,0
98-43-71,3,34,0
98-43-71,3,50,0
98-43-71,3,4,0
98-43,2,71,1
11,1,83,0
11,1,70,0
11,1,39,0
11,1,38,0
11,1,1,0
92-85-16,3,11,0
92-85-16,3,28,0
92-85-16,3,84,0
92-85-16,3,40,0
92-85-16,3,91,0
16-92,2,85,1
38-15,2,45,0
38-15,2,4,0
38-15,2,18,0
38-15,2,19,0
38-15,2,13,0
15,1,38,1
15-63-20,3,78,0
15-63-20,3,73,0
15-63-20,3,17,0
15-63-20,3,38,0
15-63-20,3,48,0
20-63,2,15,1
89-9-65,3,2,0
89-9-65,3,58,0
89-9-65,3,72,0
89-9-65,3,51,0
89-9-65,3,85,0
89-65,2,9,1
72-91-74,3,6,0
72-91-74,3,58,0
72-91-74,3,19,0
72-91-74,3,24,0
72-91-74,3,59,0
72-74,2,91,1
48,1,37,0
48,1,86,0
48,1,92,0
48,1,75,0
48,1,73,0
58-5-17,3,85,0
58-5-17,3,52,0
58-5-17,3,90,0
58-5-17,3,71,0
58-5-17,3,6,0
17-58,2,5,1
70,1,15,0
70,1,20,0
70,1,1,0
70,1,41,0
70,1,28,0
71-42-73,3,75,0
71-42-73,3,80,0
71-42-73,3,68,0
71-42-73,3,46,0
71-42-73,3,8,0
42-71,2,73,1
56-88,2,10,0
56-88,2,58,0
56-88,2,12,0
56-88,2,1,0
56-88,2,13,0
88,1,56,1
93,1,17,0
93,1,64,0
93,1,82,0
93,1,63,0
93,1,43,0
46-9-43,3,88,0
46-9-43,3,27,0
46-9-43,3,73,0
46-9-43,3,96,0
46-9-43,3,39,0
9-46,2,43,1
50-9-83,3,1,0
50-9-83,3,59,0
50-9-83,3,88,0
50-9-83,3,18,0
50-9-83,3,92,0
9-50,2,83,1
39,1,52,0
39,1,64,0
39,1,28,0
39,1,79,0
39,1,93,0
73-17-51-2-16-20-15,7,55,0
73-17-51-2-16-20-15,7,11,0
73-17-51-2-16-20-15,7,5,0
73-17-51-2-16-20-15,7,23,0
73-17-51-2-16-20-15,7,41,0
2-73-16-17-51-20,6,15,1
16,1,6,0
16,1,2,0
16,1,68,0
16,1,22,0
16,1,38,0
53-12-23-45-78-61-75,7,26,0
53-12-23-45-78-61-75,7,16,0
53-12-23-45-78-61-75,7,86,0
53-12-23-45-78-61-75,7,80,0
53-12-23-45-78-61-75,7,35,0
75-45-78-53-23-61,6,12,1
42,1,22,0
42,1,30,0
42,1,85,0
42,1,13,0
42,1,53,0
2-13-14,3,37,0
2-13-14,3,63,0
2-13-14,3,68,0
2-13-14,3,53,0
2-13-14,3,77,0
2-14,2,13,1
89,1,58,0
89,1,25,0
89,1,62,0
89,1,68,0
89,1,71,0
9,1,63,0
9,1,24,0
9,1,41,0
9,1,71,0
9,1,34,0
38-22-9,3,8,0
38-22-9,3,24,0
38-22-9,3,32,0
38-22-9,3,91,0
38-22-9,3,98,0
9-38,2,22,1
63,1,22,0
63,1,53,0
63,1,74,0
63,1,38,0
63,1,67,0
82-7,2,54,0
82-7,2,72,0
82-7,2,64,0
82-7,2,73,0
82-7,2,62,0
7,1,82,1
32-70-10,3,43,0
32-70-10,3,3,0
32-70-10,3,85,0
32-70-10,3,35,0
32-70-10,3,63,0
10-70,2,32,1
24-15-20,3,86,0
24-15-20,3,43,0
24-15-20,3,8,0
24-15-20,3,16,0
24-15-20,3,85,0
24-15,2,20,1
72,1,56,0
72,1,2,0
72,1,38,0
72,1,6,0
72,1,80,0
37-15,2,98,0
37-15,2,92,0
37-15,2,60,0
37-15,2,67,0
37-15,2,19,0
37,1,15,1
66-75,2,0,0
66-75,2,34,0
66-75,2,26,0
66-75,2,48,0
66-75,2,60,0
75,1,66,1
44-23,2,5,0
44-23,2,30,0
44-23,2,81,0
44-23,2,31,0
44-23,2,83,0
44,1,23,1
50-9-18,3,26,0
50-9-18,3,25,0
50-9-18,3,35,0
50-9-18,3,73,0
50-9-18,3,13,0
9-18,2,50,1
53-12,2,92,0
53-12,2,65,0
53-12,2,15,0
53-12,2,33,0
53-12,2,30,0
53,1,12,1
83-36-15-62,4,57,0
83-36-15-62,4,17,0
83-36-15-62,4,91,0
83-36-15-62,4,7,0
83-36-15-62,4,21,0
36-62-15,3,83,1
87-22-7,3,32,0
87-22-7,3,37,0
87-22-7,3,98,0
87-22-7,3,3,0
87-22-7,3,79,0
87-7,2,22,1
96,1,0,0
96,1,23,0
96,1,54,0
96,1,24,0
96,1,82,0
61,1,55,0
61,1,80,0
61,1,82,0
61,1,54,0
61,1,41,0
93,1,32,0
93,1,58,0
93,1,85,0
93,1,55,0
93,1,21,0
34,1,95,0
34,1,62,0
34,1,25,0
34,1,44,0
34,1,9,0
47-14-2-7,4,1,0
47-14-2-7,4,25,0
47-14-2-7,4,9,0
47-14-2-7,4,5,0
47-14-2-7,4,61,0
2-14-7,3,47,1
2-7-20-31-69,5,56,0
2-7-20-31-69,5,51,0
2-7-20-31-69,5,42,0
2-7-20-31-69,5,95,0
2-7-20-31-69,5,40,0
31-20-69-7,4,2,1
65-23-42,3,75,0
65-23-42,3,46,0
65-23-42,3,21,0
65-23-42,3,30,0
65-23-42,3,83,0
65-23,2,42,1
42-79-9-41-74,5,99,0
42-79-9-41-74,5,82,0
42-79-9-41-74,5,62,0
42-79-9-41-74,5,56,0
42-79-9-41-74,5,51,0
9-42-74-41,4,79,1
10-2,2,6,0
10-2,2,59,0
10-2,2,19,0
10-2,2,86,0
10-2,2,67,0
2,1,10,1
59-90-10,3,34,0
59-90-10,3,82,0
59-90-10,3,47,0
59-90-10,3,35,0
59-90-10,3,79,0
10-90,2,59,1
19,1,78,0
19,1,10,0
19,1,93,0
19,1,61,0
19,1,25,0
53-46-7-9-43,5,63,0
53-46-7-9-43,5,41,0
53-46-7-9-43,5,55,0
53-46-7-9-43,5,64,0
53-46-7-9-43,5,87,0
9-53-46-7,4,43,1
92-83,2,81,0
92-83,2,80,0
92-83,2,32,0
92-83,2,27,0
92-83,2,71,0
83,1,92,1
36,1,49,0
36,1,89,0
36,1,0,0
36,1,2,0
36,1,76,0
74,1,36,0
74,1,53,0
74,1,45,0
74,1,98,0
74,1,62,0
53-7-49-54-40,5,86,0
53-7-49-54-40,5,63,0
53-7-49-54-40,5,35,0
53-7-49-54-40,5,16,0
53-7-49-54-40,5,14,0
40-49-53-54,4,7,1
45-60-81-64,4,91,0
45-60-81-64,4,7,0
45-60-81-64,4,27,0
45-60-81-64,4,84,0
45-60-81-64,4,14,0
64-60-45,3,81,1
53-12,2,25,0
53-12,2,2,0
53-12,2,31,0
53-12,2,57,0
53-12,2,16,0
53,1,12,1
7,1,82,0
7,1,19,0
7,1,67,0
7,1,95,0
7,1,65,0
64-42-71,3,41,0
64-42-71,3,77,0
64-42-71,3,31,0
64-42-71,3,58,0
64-42-71,3,72,0
64-42,2,71,1
38,1,17,0
38,1,83,0
38,1,95,0
38,1,81,0
38,1,8,0
27,1,90,0
27,1,70,0
27,1,69,0
27,1,25,0
27,1,94,0
20,1,38,0
20,1,72,0
20,1,62,0
20,1,45,0
20,1,6,0
82,1,58,0
82,1,14,0
82,1,24,0
82,1,69,0
82,1,99,0
85-9-50-43,4,52,0
85-9-50-43,4,63,0
85-9-50-43,4,48,0
85-9-50-43,4,81,0
85-9-50-43,4,21,0
50-43-85,3,9,1
68-60-76,3,81,0
68-60-76,3,86,0
68-60-76,3,27,0
68-60-76,3,34,0
68-60-76,3,94,0
68-76,2,60,1
85-98,2,92,0
85-98,2,76,0
85-98,2,94,0
85-98,2,17,0
85-98,2,54,0
98,1,85,1
53-21-43-46,4,7,0
53-21-43-46,4,57,0
53-21-43-46,4,77,0
53-21-43-46,4,75,0
53-21-43-46,4,48,0
43-21-46,3,53,1
20,1,19,0
20,1,1,0
20,1,59,0
20,1,58,0
20,1,31,0
90,1,36,0
90,1,44,0
90,1,49,0
90,1,99,0
90,1,79,0
10,1,45,0
10,1,98,0
10,1,60,0
10,1,83,0
10,1,72,0
59,1,11,0
59,1,18,0
59,1,25,0
59,1,58,0
59,1,86,0
16,1,12,0
16,1,56,0
16,1,14,0
16,1,83,0
16,1,45,0
2-86-7-49-99-27-15-20,8,73,0
2-86-7-49-99-27-15-20,8,57,0
2-86-7-49-99-27-15-20,8,22,0
2-86-7-49-99-27-15-20,8,42,0
2-86-7-49-99-27-15-20,8,16,0
2-7-15-49-20-86-27,7,99,1
12,1,2,0
12,1,41,0
12,1,97,0
12,1,74,0
12,1,86,0
13-14-94-30,4,28,0
13-14-94-30,4,17,0
13-14-94-30,4,38,0
13-14-94-30,4,98,0
13-14-94-30,4,7,0
30-94-14,3,13,1
75,1,10,0
75,1,63,0
75,1,64,0
75,1,70,0
75,1,0,0
2,1,68,0
2,1,33,0
2,1,74,0
2,1,20,0
2,1,80,0
63-73,2,40,0
63-73,2,38,0
63-73,2,81,0
63-73,2,16,0
63-73,2,42,0
63,1,73,1
49-1,2,25,0
49-1,2,17,0
49-1,2,20,0
49-1,2,58,0
49-1,2,7,0
49,1,1,1
19-20,2,84,0
19-20,2,28,0
19-20,2,52,0
19-20,2,42,0
19-20,2,60,0
19,1,20,1
20,1,66,0
20,1,21,0
20,1,53,0
20,1,33,0
20,1,65,0
59-21-11,3,93,0
59-21-11,3,53,0
59-21-11,3,99,0
59-21-11,3,18,0
59-21-11,3,35,0
59-21,2,11,1
48,1,8,0
48,1,78,0
48,1,39,0
48,1,42,0
48,1,82,0
34-44-69-23-61,5,57,0
34-44-69-23-61,5,5,0
34-44-69-23-61,5,99,0
34-44-69-23-61,5,31,0
34-44-69-23-61,5,73,0
61-44-69-23,4,34,1
79-41-76-61,4,83,0
79-41-76-61,4,26,0
79-41-76-61,4,8,0
79-41-76-61,4,18,0
79-41-76-61,4,69,0
41-76-61,3,79,1
71,1,32,0
71,1,65,0
71,1,69,0
71,1,37,0
71,1,25,0
60-64-81-61,4,71,0
60-64-81-61,4,63,0
60-64-81-61,4,92,0
60-64-81-61,4,16,0
60-64-81-61,4,35,0
64-81-61,3,60,1
34,1,42,0
34,1,29,0
34,1,50,0
34,1,79,0
34,1,58,0
14-20,2,88,0
14-20,2,12,0
14-20,2,91,0
14-20,2,99,0
14-20,2,18,0
20,1,14,1
92-72-12,3,85,0
92-72-12,3,75,0
92-72-12,3,93,0
92-72-12,3,78,0
92-72-12,3,74,0
72-12,2,92,1
52-77,2,17,0
52-77,2,4,0
52-77,2,95,0
52-77,2,71,0
52-77,2,5,0
77,1,52,1
2,1,11,0
2,1,46,0
2,1,9,0
2,1,88,0
2,1,36,0
10-56,2,60,0
10-56,2,94,0
10-56,2,13,0
10-56,2,5,0
10-56,2,58,0
10,1,56,1
98-97,2,11,0
98-97,2,69,0
98-97,2,93,0
98-97,2,78,0
98-97,2,64,0
97,1,98,1
20,1,42,0
20,1,50,0
20,1,80,0
20,1,36,0
20,1,54,0
9-55-15,3,67,0
9-55-15,3,77,0
9-55-15,3,95,0
9-55-15,3,48,0
9-55-15,3,34,0
9-15,2,55,1
18,1,4,0
18,1,45,0
18,1,59,0
18,1,1,0
18,1,26,0
24-95-59,3,82,0
24-95-59,3,61,0
24-95-59,3,10,0
24-95-59,3,19,0
24-95-59,3,62,0
24-59,2,95,1
85-20,2,98,0
85-20,2,93,0
85-20,2,28,0
85-20,2,46,0
85-20,2,2,0
20,1,85,1
7-89-2,3,25,0
7-89-2,3,70,0
7-89-2,3,77,0
7-89-2,3,41,0
7-89-2,3,68,0
89-2,2,7,1
73,1,66,0
73,1,10,0
73,1,52,0
73,1,92,0
73,1,4,0
63-73,2,94,0
63-73,2,91,0
63-73,2,49,0
63-73,2,81,0
63-73,2,99,0
63,1,73,1
7-67-2-38,4,84,0
7-67-2-38,4,64,0
7-67-2-38,4,8,0
7-67-2-38,4,76,0
7-67-2-38,4,3,0
2-67-7,3,38,1
59,1,49,0
59,1,51,0
59,1,44,0
59,1,41,0
59,1,40,0
7-73,2,33,0
7-73,2,24,0
7-73,2,25,0
7-73,2,54,0
7-73,2,47,0
73,1,7,1
29-41,2,6,0
29-41,2,67,0
29-41,2,28,0
29-41,2,30,0
29-41,2,99,0
29,1,41,1
58-70-7-83-2-10,6,37,0
58-70-7-83-2-10,6,74,0
58-70-7-83-2-10,6,69,0
58-70-7-83-2-10,6,65,0
58-70-7-83-2-10,6,99,0
2-70-7-10-58,5,83,1
80-21-15-22-2,5,12,0
80-21-15-22-2,5,73,0
80-21-15-22-2,5,27,0
80-21-15-22-2,5,8,0
80-21-15-22-2,5,18,0
2-21-22-15,4,80,1
14-7-35,3,59,0
14-7-35,3,52,0
14-7-35,3,26,0
14-7-35,3,95,0
14-7-35,3,24,0
35-7,2,14,1
31-45-23-76,4,85,0
31-45-23-76,4,92,0
31-45-23-76,4,68,0
31-45-23-76,4,91,0
31-45-23-76,4,16,0
76-45-31,3,23,1
76,1,23,0
76,1,85,0
76,1,47,0
76,1,80,0
76,1,59,0
77,1,2,0
77,1,6,0
77,1,58,0
77,1,55,0
77,1,86,0
41,1,94,0
41,1,93,0
41,1,14,0
41,1,34,0
41,1,21,0
73-93-13,3,90,0
73-93-13,3,1,0
73-93-13,3,4,0
73-93-13,3,58,0
73-93-13,3,46,0
73-93,2,13,1
73-1-70,3,44,0
73-1-70,3,8,0
73-1-70,3,65,0
73-1-70,3,20,0
73-1-70,3,37,0
1-70,2,73,1
21-46-63-85,4,26,0
21-46-63-85,4,42,0
21-46-63-85,4,13,0
21-46-63-85,4,5,0
21-46-63-85,4,22,0
21-46-63,3,85,1
7-77,2,75,0
7-77,2,40,0
7-77,2,52,0
7-77,2,79,0
7-77,2,11,0
7,1,77,1
73-94-6-5-7-62,6,25,0
73-94-6-5-7-62,6,39,0
73-94-6-5-7-62,6,28,0
73-94-6-5-7-62,6,93,0
73-94-6-5-7-62,6,35,0
5-7-73-62-94,5,6,1
69-34,2,33,0
69-34,2,6,0
69-34,2,70,0
69-34,2,23,0
69-34,2,65,0
34,1,69,1
35-72,2,30,0
35-72,2,40,0
35-72,2,96,0
35-72,2,64,0
35-72,2,63,0
72,1,35,1
59,1,93,0
59,1,67,0
59,1,92,0
59,1,18,0
59,1,49,0
69,1,98,0
69,1,37,0
69,1,10,0
69,1,97,0
69,1,96,0
22,1,51,0
22,1,40,0
22,1,76,0
22,1,93,0
22,1,1,0
84,1,96,0
84,1,32,0
84,1,99,0
84,1,48,0
84,1,13,0
73,1,96,0
73,1,6,0
73,1,4,0
73,1,20,0
73,1,22,0
49-18,2,27,0
49-18,2,5,0
49-18,2,10,0
49-18,2,37,0
49-18,2,51,0
18,1,49,1
82-7-15,3,60,0
82-7-15,3,40,0
82-7-15,3,25,0
82-7-15,3,84,0
82-7-15,3,37,0
7-15,2,82,1
70-10-5,3,54,0
70-10-5,3,47,0
70-10-5,3,16,0
70-10-5,3,77,0
70-10-5,3,21,0
10-5,2,70,1
73-7,2,43,0
73-7,2,48,0
73-7,2,20,0
73-7,2,63,0
73-7,2,74,0
7,1,73,1
73-64-61,3,91,0
73-64-61,3,32,0
73-64-61,3,50,0
73-64-61,3,25,0
73-64-61,3,9,0
73-61,2,64,1
41-11,2,75,0
41-11,2,28,0
41-11,2,42,0
41-11,2,19,0
41-11,2,64,0
11,1,41,1
20-7,2,87,0
20-7,2,52,0
20-7,2,69,0
20-7,2,85,0
20-7,2,93,0
7,1,20,1
16-56-2,3,59,0
16-56-2,3,10,0
16-56-2,3,84,0
16-56-2,3,77,0
16-56-2,3,74,0
16-2,2,56,1
15-20,2,6,0
15-20,2,26,0
15-20,2,7,0
15-20,2,11,0
15-20,2,82,0
15,1,20,1
62-49-7,3,83,0
62-49-7,3,42,0
62-49-7,3,20,0
62-49-7,3,3,0
62-49-7,3,1,0
49-7,2,62,1
69-81-62,3,31,0
69-81-62,3,9,0
69-81-62,3,38,0
69-81-62,3,59,0
69-81-62,3,45,0
81-69,2,62,1
42,1,9,0
42,1,25,0
42,1,57,0
42,1,83,0
42,1,62,0
22-2-15,3,73,0
22-2-15,3,61,0
22-2-15,3,35,0
22-2-15,3,18,0
22-2-15,3,32,0
2-15,2,22,1
30,1,77,0
30,1,89,0
30,1,34,0
30,1,41,0
30,1,81,0
89,1,74,0
89,1,20,0
89,1,77,0
89,1,19,0
89,1,58,0
23,1,83,0
23,1,6,0
23,1,63,0
23,1,92,0
23,1,27,0
7,1,61,0
7,1,99,0
7,1,33,0
7,1,64,0
7,1,8,0
15,1,51,0
15,1,19,0
15,1,16,0
15,1,86,0
15,1,0,0
40-98-69,3,25,0
40-98-69,3,65,0
40-98-69,3,82,0
40-98-69,3,39,0
40-98-69,3,8,0
40-98,2,69,1
28-16-4,3,54,0
28-16-4,3,29,0
28-16-4,3,23,0
28-16-4,3,2,0
28-16-4,3,34,0
28-4,2,16,1
49-74-72-93,4,17,0
49-74-72-93,4,81,0
49-74-72-93,4,14,0
49-74-72-93,4,62,0
49-74-72-93,4,82,0
72-74-93,3,49,1
21-62,2,49,0
21-62,2,42,0
21-62,2,98,0
21-62,2,82,0
21-62,2,26,0
62,1,21,1
38,1,36,0
38,1,28,0
38,1,96,0
38,1,57,0
38,1,63,0
19-7,2,22,0
19-7,2,52,0
19-7,2,9,0
19-7,2,20,0
19-7,2,68,0
7,1,19,1
7,1,80,0
7,1,64,0
7,1,33,0
7,1,9,0
7,1,18,0
14-2-0,3,21,0
14-2-0,3,54,0
14-2-0,3,47,0
14-2-0,3,28,0
14-2-0,3,13,0
0-14,2,2,1
46-43,2,92,0
46-43,2,51,0
46-43,2,28,0
46-43,2,90,0
46-43,2,79,0
43,1,46,1
77,1,98,0
77,1,3,0
77,1,35,0
77,1,12,0
77,1,49,0
46-7,2,86,0
46-7,2,72,0
46-7,2,87,0
46-7,2,48,0
46-7,2,69,0
46,1,7,1
4,1,98,0
4,1,7,0
4,1,46,0
4,1,16,0
4,1,79,0
52-77,2,42,0
52-77,2,83,0
