itemSet,target,conversion,setSize
"[14, 2]",13,1.0,2
[93],83,1.0,1
"[73, 63]",2,1.0,2
[7],15,1.0,1
"[2, 19, 83, 21, 10]",22,1.0,5
"[82, 2]",28,1.0,2
"[15, 3]",20,1.0,2
[65],81,1.0,1
"[22, 99, 20, 7, 12]",53,1.0,5
"[49, 2, 7]",54,1.0,3
[10],29,1.0,1
"[19, 20, 82]",15,1.0,3
[55],18,1.0,1
[17],39,1.0,1
[82],52,1.0,1
"[57, 46, 9]",43,1.0,3
"[3, 15]",40,1.0,2
"[20, 2, 58]",14,1.0,3
[3],25,1.0,1
[50],18,1.0,1
"[15, 7]",82,1.0,2
"[65, 7, 49]",69,1.0,3
[79],41,1.0,1
"[21, 15]",20,1.0,2
[70],9,1.0,1
[31],69,1.0,1
"[67, 63]",21,1.0,2
"[8, 1, 19]",51,1.0,3
[43],50,1.0,1
[71],76,1.0,1
"[35, 1, 8, 19, 9]",74,1.0,5
"[39, 37, 28]",93,1.0,3
[30],72,1.0,1
"[27, 15, 9, 23]",7,1.0,4
[49],15,1.0,1
[30],19,1.0,1
"[14, 21, 2, 18]",19,1.0,4
"[7, 18]",9,1.0,2
"[67, 7, 73]",27,1.0,3
"[36, 48]",9,1.0,2
[43],46,1.0,1
"[20, 15]",62,1.0,2
"[15, 7, 14]",73,1.0,3
"[27, 36]",83,1.0,2
"[15, 20]",7,1.0,2
"[50, 8]",18,1.0,2
[7],90,1.0,1
"[64, 69, 74, 81]",48,1.0,4
"[66, 97]",34,1.0,2
[69],34,1.0,1
"[47, 90, 20, 88]",15,1.0,4
"[92, 67]",1,1.0,2
[49],7,1.0,1
"[20, 15, 73]",45,1.0,3
"[37, 7, 14, 90, 15, 80]",39,1.0,6
[7],47,1.0,1
"[84, 9, 97, 4]",46,1.0,4
[53],48,1.0,1
"[9, 58, 2]",91,1.0,3
"[24, 44, 60, 78, 64]",76,1.0,5
[83],36,1.0,1
"[38, 62]",15,1.0,2
"[65, 69, 75]",25,1.0,3
"[53, 20]",15,1.0,2
"[7, 49, 52]",21,1.0,3
[2],14,1.0,1
[62],20,1.0,1
[70],19,1.0,1
"[49, 63]",21,1.0,2
"[86, 2]",9,1.0,2
[15],27,1.0,1
"[24, 83, 16, 79, 75]",2,1.0,5
"[33, 89, 73, 69, 23, 76]",71,1.0,6
"[53, 12]",48,1.0,2
"[95, 88, 41]",65,1.0,3
"[90, 49]",0,1.0,2
[64],25,1.0,1
"[49, 7]",58,1.0,2
"[10, 13, 14, 20]",70,1.0,4
"[16, 86, 7]",2,1.0,3
"[73, 15]",20,1.0,2
"[0, 1, 2, 3]",89,0,4
"[0, 1, 2, 3]",59,0,4
"[0, 1, 2, 3]",58,0,4
"[0, 1, 2, 3]",55,0,4
"[0, 1, 2, 3]",94,0,4
"[5, 6]",90,0,2
"[5, 6]",61,0,2
"[5, 6]",60,0,2
"[5, 6]",65,0,2
"[5, 6]",56,0,2
"[8, 9, 10]",90,0,3
"[8, 9, 10]",66,0,3
"[8, 9, 10]",39,0,3
"[8, 9, 10]",25,0,3
"[8, 9, 10]",61,0,3
"[11, 12]",29,0,2
"[11, 12]",66,0,2
"[11, 12]",34,0,2
"[11, 12]",84,0,2
"[11, 12]",38,0,2
"[13, 2, 14]",32,0,3
"[13, 2, 14]",38,0,3
"[13, 2, 14]",51,0,3
"[13, 2, 14]",44,0,3
"[13, 2, 14]",76,0,3
"[9, 15, 17, 18]",85,0,4
"[9, 15, 17, 18]",94,0,4
"[9, 15, 17, 18]",25,0,4
"[9, 15, 17, 18]",61,0,4
"[9, 15, 17, 18]",72,0,4
"[19, 20, 21, 22, 2, 15, 23]",93,0,7
"[19, 20, 21, 22, 2, 15, 23]",72,0,7
"[19, 20, 21, 22, 2, 15, 23]",25,0,7
"[19, 20, 21, 22, 2, 15, 23]",66,0,7
"[19, 20, 21, 22, 2, 15, 23]",53,0,7
"[24, 25, 26, 27]",42,0,4
"[24, 25, 26, 27]",17,0,4
"[24, 25, 26, 27]",82,0,4
"[24, 25, 26, 27]",77,0,4
"[24, 25, 26, 27]",34,0,4
"[24, 29, 10, 32, 33]",57,0,5
"[24, 29, 10, 32, 33]",48,0,5
"[24, 29, 10, 32, 33]",40,0,5
"[24, 29, 10, 32, 33]",61,0,5
"[24, 29, 10, 32, 33]",80,0,5
"[35, 17]",94,0,2
"[35, 17]",85,0,2
"[35, 17]",16,0,2
"[35, 17]",61,0,2
"[35, 17]",8,0,2
"[37, 38, 39]",8,0,3
"[37, 38, 39]",34,0,3
"[37, 38, 39]",97,0,3
"[37, 38, 39]",6,0,3
"[37, 38, 39]",31,0,3
"[40, 36, 19]",6,0,3
"[40, 36, 19]",95,0,3
"[40, 36, 19]",60,0,3
"[40, 36, 19]",13,0,3
"[40, 36, 19]",29,0,3
"[41, 42, 43, 44]",92,0,4
"[41, 42, 43, 44]",24,0,4
"[41, 42, 43, 44]",97,0,4
"[41, 42, 43, 44]",18,0,4
"[41, 42, 43, 44]",47,0,4
"[35, 46, 9]",58,0,3
"[35, 46, 9]",44,0,3
"[35, 46, 9]",72,0,3
"[35, 46, 9]",75,0,3
"[35, 46, 9]",34,0,3
"[47, 48, 9]",60,0,3
"[47, 48, 9]",5,0,3
"[47, 48, 9]",76,0,3
"[47, 48, 9]",93,0,3
"[47, 48, 9]",56,0,3
"[49, 50, 7]",46,0,3
"[49, 50, 7]",6,0,3
"[49, 50, 7]",34,0,3
"[49, 50, 7]",35,0,3
"[49, 50, 7]",63,0,3
"[23, 44]",74,0,2
"[23, 44]",92,0,2
"[23, 44]",82,0,2
"[23, 44]",55,0,2
"[23, 44]",72,0,2
"[52, 15, 4, 20]",42,0,4
"[52, 15, 4, 20]",0,0,4
"[52, 15, 4, 20]",95,0,4
"[52, 15, 4, 20]",29,0,4
"[52, 15, 4, 20]",31,0,4
"[53, 20, 15, 8, 19, 12]",66,0,6
"[53, 20, 15, 8, 19, 12]",90,0,6
"[53, 20, 15, 8, 19, 12]",45,0,6
"[53, 20, 15, 8, 19, 12]",84,0,6
"[53, 20, 15, 8, 19, 12]",55,0,6
"[54, 49, 55, 9, 43]",1,0,5
"[54, 49, 55, 9, 43]",72,0,5
"[54, 49, 55, 9, 43]",5,0,5
"[54, 49, 55, 9, 43]",44,0,5
"[54, 49, 55, 9, 43]",75,0,5
"[48, 6]",60,0,2
"[48, 6]",83,0,2
"[48, 6]",90,0,2
"[48, 6]",97,0,2
"[48, 6]",78,0,2
"[25, 58]",1,0,2
"[25, 58]",59,0,2
"[25, 58]",34,0,2
"[25, 58]",38,0,2
"[25, 58]",46,0,2
"[50, 18]",46,0,2
"[50, 18]",3,0,2
"[50, 18]",83,0,2
"[50, 18]",40,0,2
"[50, 18]",77,0,2
"[59, 15]",64,0,2
"[59, 15]",25,0,2
"[59, 15]",32,0,2
"[59, 15]",87,0,2
"[59, 15]",81,0,2
"[44, 60, 23, 61, 29]",40,0,5
"[44, 60, 23, 61, 29]",5,0,5
"[44, 60, 23, 61, 29]",6,0,5
"[44, 60, 23, 61, 29]",94,0,5
"[44, 60, 23, 61, 29]",17,0,5
"[46, 36, 22, 38, 63, 52]",76,0,6
"[46, 36, 22, 38, 63, 52]",72,0,6
"[46, 36, 22, 38, 63, 52]",61,0,6
"[46, 36, 22, 38, 63, 52]",93,0,6
"[46, 36, 22, 38, 63, 52]",68,0,6
"[24, 65, 66]",57,0,3
"[24, 65, 66]",5,0,3
"[24, 65, 66]",47,0,3
"[24, 65, 66]",90,0,3
"[24, 65, 66]",28,0,3
"[67, 26, 25, 68, 69]",17,0,5
"[67, 26, 25, 68, 69]",51,0,5
"[67, 26, 25, 68, 69]",22,0,5
"[67, 26, 25, 68, 69]",34,0,5
"[67, 26, 25, 68, 69]",54,0,5
"[70, 9, 10]",63,0,3
"[70, 9, 10]",88,0,3
"[70, 9, 10]",56,0,3
"[70, 9, 10]",71,0,3
"[70, 9, 10]",89,0,3
"[0, 14]",97,0,2
"[0, 14]",58,0,2
"[0, 14]",51,0,2
"[0, 14]",30,0,2
"[0, 14]",4,0,2
"[71, 72, 73, 41, 74, 48, 75]",87,0,7
"[71, 72, 73, 41, 74, 48, 75]",91,0,7
"[71, 72, 73, 41, 74, 48, 75]",54,0,7
"[71, 72, 73, 41, 74, 48, 75]",88,0,7
"[71, 72, 73, 41, 74, 48, 75]",95,0,7
"[43, 46]",54,0,2
"[43, 46]",72,0,2
"[43, 46]",91,0,2
"[43, 46]",84,0,2
"[43, 46]",82,0,2
"[34, 6]",90,0,2
"[34, 6]",39,0,2
"[34, 6]",97,0,2
"[34, 6]",56,0,2
"[34, 6]",83,0,2
"[77, 70, 10]",71,0,3
"[77, 70, 10]",89,0,3
"[77, 70, 10]",82,0,3
"[77, 70, 10]",8,0,3
"[77, 70, 10]",88,0,3
"[15, 20, 19, 67, 79]",64,0,5
"[15, 20, 19, 67, 79]",97,0,5
"[15, 20, 19, 67, 79]",34,0,5
"[15, 20, 19, 67, 79]",55,0,5
"[15, 20, 19, 67, 79]",46,0,5
"[0, 39, 80, 15, 27]",29,0,5
"[0, 39, 80, 15, 27]",8,0,5
"[0, 39, 80, 15, 27]",97,0,5
"[0, 39, 80, 15, 27]",55,0,5
"[0, 39, 80, 15, 27]",84,0,5
"[15, 5]",65,0,2
"[15, 5]",60,0,2
"[15, 5]",54,0,2
"[15, 5]",32,0,2
"[15, 5]",30,0,2
"[45, 73, 81, 65, 23, 34, 75]",84,0,7
"[45, 73, 81, 65, 23, 34, 75]",12,0,7
"[45, 73, 81, 65, 23, 34, 75]",91,0,7
"[45, 73, 81, 65, 23, 34, 75]",90,0,7
"[45, 73, 81, 65, 23, 34, 75]",58,0,7
"[82, 83]",18,0,2
"[82, 83]",87,0,2
"[82, 83]",54,0,2
"[82, 83]",44,0,2
"[82, 83]",70,0,2
"[1, 70, 11]",89,0,3
"[1, 70, 11]",29,0,3
"[1, 70, 11]",16,0,3
"[1, 70, 11]",76,0,3
"[1, 70, 11]",54,0,3
"[50, 74, 18]",3,0,3
"[50, 74, 18]",44,0,3
"[50, 74, 18]",87,0,3
"[50, 74, 18]",77,0,3
"[50, 74, 18]",0,0,3
"[43, 52, 72]",91,0,3
"[43, 52, 72]",55,0,3
"[43, 52, 72]",66,0,3
"[43, 52, 72]",88,0,3
"[43, 52, 72]",22,0,3
"[58, 15]",1,0,2
"[58, 15]",35,0,2
"[58, 15]",98,0,2
"[58, 15]",65,0,2
"[58, 15]",93,0,2
"[19, 48]",60,0,2
"[19, 48]",83,0,2
"[19, 48]",95,0,2
"[19, 48]",78,0,2
"[19, 48]",33,0,2
"[77, 52]",57,0,2
"[77, 52]",31,0,2
"[77, 52]",8,0,2
"[77, 52]",90,0,2
"[77, 52]",71,0,2
"[34, 40, 61]",25,0,3
"[34, 40, 61]",88,0,3
"[34, 40, 61]",6,0,3
"[34, 40, 61]",39,0,3
"[34, 40, 61]",32,0,3
"[10, 27, 5]",47,0,3
"[10, 27, 5]",91,0,3
"[10, 27, 5]",90,0,3
"[10, 27, 5]",65,0,3
"[10, 27, 5]",30,0,3
"[47, 39, 14, 19, 1, 2, 11]",76,0,7
"[47, 39, 14, 19, 1, 2, 11]",61,0,7
"[47, 39, 14, 19, 1, 2, 11]",89,0,7
"[47, 39, 14, 19, 1, 2, 11]",16,0,7
"[47, 39, 14, 19, 1, 2, 11]",5,0,7
"[82, 86, 54]",72,0,3
"[82, 86, 54]",46,0,3
"[82, 86, 54]",26,0,3
"[82, 86, 54]",78,0,3
"[82, 86, 54]",25,0,3
"[32, 23, 69]",57,0,3
"[32, 23, 69]",51,0,3
"[32, 23, 69]",35,0,3
"[32, 23, 69]",28,0,3
"[32, 23, 69]",58,0,3
"[7, 8, 87, 49]",39,0,4
"[7, 8, 87, 49]",37,0,4
"[7, 8, 87, 49]",61,0,4
"[7, 8, 87, 49]",74,0,4
"[7, 8, 87, 49]",89,0,4
"[2, 7]",81,0,2
"[2, 7]",95,0,2
"[2, 7]",66,0,2
"[2, 7]",60,0,2
"[2, 7]",71,0,2
"[88, 2, 82, 7]",72,0,4
"[88, 2, 82, 7]",70,0,4
"[88, 2, 82, 7]",34,0,4
"[88, 2, 82, 7]",8,0,4
"[88, 2, 82, 7]",12,0,4
"[2, 7]",81,0,2
"[2, 7]",95,0,2
"[2, 7]",66,0,2
"[2, 7]",60,0,2
"[2, 7]",71,0,2
"[70, 21, 10, 4]",51,0,4
"[70, 21, 10, 4]",18,0,4
"[70, 21, 10, 4]",54,0,4
"[70, 21, 10, 4]",29,0,4
"[70, 21, 10, 4]",88,0,4
"[90, 37, 39, 70]",8,0,4
"[90, 37, 39, 70]",6,0,4
"[90, 37, 39, 70]",34,0,4
"[90, 37, 39, 70]",31,0,4
"[90, 37, 39, 70]",29,0,4
"[27, 20, 21, 49, 90]",6,0,5
"[27, 20, 21, 49, 90]",34,0,5
"[27, 20, 21, 49, 90]",83,0,5
"[27, 20, 21, 49, 90]",77,0,5
"[27, 20, 21, 49, 90]",51,0,5
"[49, 20, 15]",6,0,3
"[49, 20, 15]",58,0,3
"[49, 20, 15]",45,0,3
"[49, 20, 15]",64,0,3
"[49, 20, 15]",42,0,3
"[15, 86, 82, 7, 35]",72,0,5
"[15, 86, 82, 7, 35]",44,0,5
"[15, 86, 82, 7, 35]",61,0,5
"[15, 86, 82, 7, 35]",77,0,5
"[15, 86, 82, 7, 35]",75,0,5
"[5, 26, 25, 92]",51,0,4
"[5, 26, 25, 92]",30,0,4
"[5, 26, 25, 92]",44,0,4
"[5, 26, 25, 92]",17,0,4
"[5, 26, 25, 92]",12,0,4
"[41, 92]",53,0,2
"[41, 92]",97,0,2
"[41, 92]",11,0,2
"[41, 92]",51,0,2
"[41, 92]",0,0,2
"[83, 40, 36]",6,0,3
"[83, 40, 36]",60,0,3
"[83, 40, 36]",95,0,3
"[83, 40, 36]",37,0,3
"[83, 40, 36]",48,0,3
"[67, 93]",22,0,2
"[67, 93]",51,0,2
"[67, 93]",58,0,2
"[67, 93]",47,0,2
"[67, 93]",97,0,2
"[57, 15, 94, 7, 2]",17,0,5
"[57, 15, 94, 7, 2]",55,0,5
"[57, 15, 94, 7, 2]",98,0,5
"[57, 15, 94, 7, 2]",84,0,5
"[57, 15, 94, 7, 2]",66,0,5
"[95, 90, 68, 23, 65, 44, 32, 5]",51,0,8
"[95, 90, 68, 23, 65, 44, 32, 5]",74,0,8
"[95, 90, 68, 23, 65, 44, 32, 5]",59,0,8
"[95, 90, 68, 23, 65, 44, 32, 5]",30,0,8
"[95, 90, 68, 23, 65, 44, 32, 5]",14,0,8
"[89, 58, 7]",1,0,3
"[89, 58, 7]",16,0,3
"[89, 58, 7]",93,0,3
"[89, 58, 7]",35,0,3
"[89, 58, 7]",80,0,3
"[29, 69, 26, 81, 25, 72]",12,0,6
"[29, 69, 26, 81, 25, 72]",22,0,6
"[29, 69, 26, 81, 25, 72]",91,0,6
"[29, 69, 26, 81, 25, 72]",82,0,6
"[29, 69, 26, 81, 25, 72]",77,0,6
"[43, 50]",35,0,2
"[43, 50]",63,0,2
"[43, 50]",87,0,2
"[43, 50]",71,0,2
"[43, 50]",34,0,2
"[97, 17]",61,0,2
"[97, 17]",94,0,2
"[97, 17]",85,0,2
"[97, 17]",6,0,2
"[97, 17]",93,0,2
"[40, 15, 20]",29,0,3
"[40, 15, 20]",60,0,3
"[40, 15, 20]",95,0,3
"[40, 15, 20]",48,0,3
"[40, 15, 20]",32,0,3
"[98, 84, 65]",58,0,3
"[98, 84, 65]",57,0,3
"[98, 84, 65]",5,0,3
"[98, 84, 65]",60,0,3
"[98, 84, 65]",72,0,3
"[97, 10]",6,0,2
"[97, 10]",76,0,2
"[97, 10]",0,0,2
"[97, 10]",78,0,2
"[97, 10]",38,0,2
"[14, 15, 27, 20]",44,0,4
"[14, 15, 27, 20]",64,0,4
"[14, 15, 27, 20]",6,0,4
"[14, 15, 27, 20]",32,0,4
"[14, 15, 27, 20]",46,0,4
"[20, 15]",48,0,2
"[20, 15]",29,0,2
"[20, 15]",18,0,2
"[20, 15]",34,0,2
"[20, 15]",68,0,2
"[13, 14, 15, 80]",32,0,4
"[13, 14, 15, 80]",71,0,4
"[13, 14, 15, 80]",38,0,4
"[13, 14, 15, 80]",91,0,4
"[13, 14, 15, 80]",94,0,4
"[23, 29, 17]",85,0,3
"[23, 29, 17]",11,0,3
"[23, 29, 17]",94,0,3
"[23, 29, 17]",93,0,3
"[23, 29, 17]",0,0,3
"[50, 73]",46,0,2
"[50, 73]",35,0,2
"[50, 73]",42,0,2
"[50, 73]",87,0,2
"[50, 73]",77,0,2
"[47, 40, 13, 14, 2]",32,0,5
"[47, 40, 13, 14, 2]",44,0,5
"[47, 40, 13, 14, 2]",60,0,5
"[47, 40, 13, 14, 2]",61,0,5
"[47, 40, 13, 14, 2]",57,0,5
"[0, 14]",97,0,2
"[0, 14]",58,0,2
"[0, 14]",51,0,2
"[0, 14]",30,0,2
"[0, 14]",4,0,2
"[79, 33, 89, 68, 41, 65]",47,0,6
"[79, 33, 89, 68, 41, 65]",53,0,6
"[79, 33, 89, 68, 41, 65]",93,0,6
"[79, 33, 89, 68, 41, 65]",64,0,6
"[79, 33, 89, 68, 41, 65]",16,0,6
"[2, 14]",44,0,2
"[2, 14]",77,0,2
"[2, 14]",64,0,2
"[2, 14]",94,0,2
"[2, 14]",46,0,2
"[11, 59]",29,0,2
"[11, 59]",1,0,2
"[11, 59]",76,0,2
"[11, 59]",84,0,2
"[11, 59]",95,0,2
"[10, 49]",42,0,2
"[10, 49]",34,0,2
"[10, 49]",68,0,2
"[10, 49]",95,0,2
"[10, 49]",36,0,2
"[12, 16]",89,0,2
"[12, 16]",42,0,2
"[12, 16]",11,0,2
"[12, 16]",35,0,2
"[12, 16]",38,0,2
"[69, 71, 76]",92,0,3
"[69, 71, 76]",77,0,3
"[69, 71, 76]",63,0,3
"[69, 71, 76]",53,0,3
"[69, 71, 76]",88,0,3
"[15, 7, 20]",29,0,3
"[15, 7, 20]",68,0,3
"[15, 7, 20]",81,0,3
"[15, 7, 20]",60,0,3
"[15, 7, 20]",66,0,3
"[0, 14, 80]",58,0,3
"[0, 14, 80]",29,0,3
"[0, 14, 80]",30,0,3
"[0, 14, 80]",97,0,3
"[0, 14, 80]",87,0,3
"[38, 85, 84, 10, 5, 30, 2]",60,0,7
"[38, 85, 84, 10, 5, 30, 2]",78,0,7
"[38, 85, 84, 10, 5, 30, 2]",65,0,7
"[38, 85, 84, 10, 5, 30, 2]",17,0,7
"[38, 85, 84, 10, 5, 30, 2]",34,0,7
"[29, 3]",51,0,2
"[29, 3]",11,0,2
"[29, 3]",85,0,2
"[29, 3]",74,0,2
"[29, 3]",57,0,2
"[86, 20]",72,0,2
"[86, 20]",26,0,2
"[86, 20]",25,0,2
"[86, 20]",18,0,2
"[86, 20]",61,0,2
"[2, 7, 31]",77,0,3
"[2, 7, 31]",97,0,3
"[2, 7, 31]",90,0,3
"[2, 7, 31]",56,0,3
"[2, 7, 31]",4,0,3
"[42, 10, 70, 9, 7, 5]",63,0,6
"[42, 10, 70, 9, 7, 5]",64,0,6
"[42, 10, 70, 9, 7, 5]",56,0,6
"[42, 10, 70, 9, 7, 5]",55,0,6
"[42, 10, 70, 9, 7, 5]",32,0,6
"[12, 43]",34,0,2
"[12, 43]",88,0,2
"[12, 43]",66,0,2
"[12, 43]",81,0,2
"[12, 43]",45,0,2
"[37, 14, 27, 80]",6,0,4
"[37, 14, 27, 80]",71,0,4
"[37, 14, 27, 80]",95,0,4
"[37, 14, 27, 80]",84,0,4
"[37, 14, 27, 80]",29,0,4
"[52, 15, 20]",66,0,3
"[52, 15, 20]",68,0,3
"[52, 15, 20]",41,0,3
"[52, 15, 20]",45,0,3
"[52, 15, 20]",33,0,3
"[53, 12, 23, 97, 43]",0,0,5
"[53, 12, 23, 97, 43]",93,0,5
"[53, 12, 23, 97, 43]",66,0,5
"[53, 12, 23, 97, 43]",51,0,5
"[53, 12, 23, 97, 43]",34,0,5
"[47, 97, 82, 10]",93,0,4
"[47, 97, 82, 10]",76,0,4
"[47, 97, 82, 10]",61,0,4
"[47, 97, 82, 10]",44,0,4
"[47, 97, 82, 10]",91,0,4
"[1, 19, 20, 15]",94,0,4
"[1, 19, 20, 15]",58,0,4
"[1, 19, 20, 15]",89,0,4
"[1, 19, 20, 15]",76,0,4
"[1, 19, 20, 15]",40,0,4
"[44, 84]",92,0,2
"[44, 84]",81,0,2
"[44, 84]",46,0,2
"[44, 84]",74,0,2
"[44, 84]",78,0,2
"[51, 52, 17]",25,0,3
"[51, 52, 17]",11,0,3
"[51, 52, 17]",61,0,3
"[51, 52, 17]",85,0,3
"[51, 52, 17]",93,0,3
"[77, 52]",57,0,2
"[77, 52]",31,0,2
"[77, 52]",8,0,2
"[77, 52]",90,0,2
"[77, 52]",71,0,2
"[37, 0, 14]",87,0,3
"[37, 0, 14]",97,0,3
"[37, 0, 14]",84,0,3
"[37, 0, 14]",35,0,3
"[37, 0, 14]",29,0,3
"[26, 85, 89, 75]",87,0,4
"[26, 85, 89, 75]",86,0,4
"[26, 85, 89, 75]",64,0,4
"[26, 85, 89, 75]",0,0,4
"[26, 85, 89, 75]",54,0,4
"[48, 16, 7]",83,0,3
"[48, 16, 7]",60,0,3
"[48, 16, 7]",6,0,3
"[48, 16, 7]",89,0,3
"[48, 16, 7]",28,0,3
"[73, 20]",5,0,2
"[73, 20]",42,0,2
"[73, 20]",66,0,2
"[73, 20]",92,0,2
"[73, 20]",33,0,2
"[32, 45, 3, 29, 75]",56,0,5
"[32, 45, 3, 29, 75]",59,0,5
"[32, 45, 3, 29, 75]",57,0,5
"[32, 45, 3, 29, 75]",61,0,5
"[32, 45, 3, 29, 75]",13,0,5
"[84, 72]",46,0,2
"[84, 72]",88,0,2
"[84, 72]",58,0,2
"[84, 72]",60,0,2
"[84, 72]",78,0,2
"[51, 62, 48]",95,0,3
"[51, 62, 48]",13,0,3
"[51, 62, 48]",92,0,3
"[51, 62, 48]",32,0,3
"[51, 62, 48]",29,0,3
"[10, 3]",94,0,2
"[10, 3]",50,0,2
"[10, 3]",76,0,2
"[10, 3]",47,0,2
"[10, 3]",18,0,2
"[31, 41, 59, 9, 23]",90,0,5
"[31, 41, 59, 9, 23]",0,0,5
"[31, 41, 59, 9, 23]",58,0,5
"[31, 41, 59, 9, 23]",97,0,5
"[31, 41, 59, 9, 23]",87,0,5
"[48, 98, 35]",94,0,3
"[48, 98, 35]",58,0,3
"[48, 98, 35]",83,0,3
"[48, 98, 35]",37,0,3
"[48, 98, 35]",63,0,3
"[67, 20]",64,0,2
"[67, 20]",17,0,2
"[67, 20]",0,0,2
"[67, 20]",72,0,2
"[67, 20]",55,0,2
"[47, 59, 7]",64,0,3
"[47, 59, 7]",93,0,3
"[47, 59, 7]",5,0,3
"[47, 59, 7]",68,0,3
"[47, 59, 7]",56,0,3
"[2, 12, 97, 23, 55]",72,0,5
"[2, 12, 97, 23, 55]",0,0,5
"[2, 12, 97, 23, 55]",34,0,5
"[2, 12, 97, 23, 55]",93,0,5
"[2, 12, 97, 23, 55]",38,0,5
"[59, 11, 15]",29,0,3
"[59, 11, 15]",76,0,3
"[59, 11, 15]",84,0,3
"[59, 11, 15]",1,0,3
"[59, 11, 15]",95,0,3
"[20, 37, 14]",6,0,3
"[20, 37, 14]",44,0,3
"[20, 37, 14]",84,0,3
"[20, 37, 14]",32,0,3
"[20, 37, 14]",34,0,3
"[24, 21]",83,0,2
"[24, 21]",42,0,2
"[24, 21]",99,0,2
"[24, 21]",41,0,2
"[24, 21]",57,0,2
"[53, 13, 80]",71,0,3
"[53, 13, 80]",94,0,3
"[53, 13, 80]",76,0,3
"[53, 13, 80]",58,0,3
"[53, 13, 80]",90,0,3
"[52, 55, 15, 20]",72,0,4
"[52, 55, 15, 20]",57,0,4
"[52, 55, 15, 20]",76,0,4
"[52, 55, 15, 20]",0,0,4
"[52, 55, 15, 20]",44,0,4
"[45, 44, 32, 23, 41, 33, 42]",72,0,7
"[45, 44, 32, 23, 41, 33, 42]",46,0,7
"[45, 44, 32, 23, 41, 33, 42]",48,0,7
"[45, 44, 32, 23, 41, 33, 42]",47,0,7
"[45, 44, 32, 23, 41, 33, 42]",94,0,7
"[57, 14]",77,0,2
"[57, 14]",98,0,2
"[57, 14]",38,0,2
"[57, 14]",44,0,2
"[57, 14]",32,0,2
"[24, 11, 97, 59, 42]",6,0,5
"[24, 11, 97, 59, 42]",92,0,5
"[24, 11, 97, 59, 42]",94,0,5
"[24, 11, 97, 59, 42]",38,0,5
"[24, 11, 97, 59, 42]",88,0,5
"[12, 44, 23, 71, 2, 64]",77,0,6
"[12, 44, 23, 71, 2, 64]",85,0,6
"[12, 44, 23, 71, 2, 64]",92,0,6
"[12, 44, 23, 71, 2, 64]",55,0,6
"[12, 44, 23, 71, 2, 64]",38,0,6
"[57, 30, 46, 43, 83, 36]",47,0,6
"[57, 30, 46, 43, 83, 36]",24,0,6
"[57, 30, 46, 43, 83, 36]",55,0,6
"[57, 30, 46, 43, 83, 36]",32,0,6
"[57, 30, 46, 43, 83, 36]",84,0,6
"[19, 69]",74,0,2
"[19, 69]",35,0,2
"[19, 69]",42,0,2
"[19, 69]",28,0,2
"[19, 69]",68,0,2
"[73, 67]",35,0,2
"[73, 67]",92,0,2
"[73, 67]",17,0,2
"[73, 67]",91,0,2
"[73, 67]",16,0,2
"[7, 20, 2]",81,0,3
"[7, 20, 2]",66,0,3
"[7, 20, 2]",60,0,3
"[7, 20, 2]",33,0,3
"[7, 20, 2]",95,0,3
"[29, 69]",57,0,2
"[29, 69]",11,0,2
"[29, 69]",28,0,2
"[29, 69]",80,0,2
"[29, 69]",40,0,2
"[39, 38, 62]",8,0,3
"[39, 38, 62]",97,0,3
"[39, 38, 62]",31,0,3
"[39, 38, 62]",78,0,3
"[39, 38, 62]",34,0,3
"[62, 7, 20]",13,0,3
"[62, 7, 20]",98,0,3
"[62, 7, 20]",32,0,3
"[62, 7, 20]",61,0,3
"[62, 7, 20]",31,0,3
"[19, 2, 7]",34,0,3
"[19, 2, 7]",85,0,3
"[19, 2, 7]",81,0,3
"[19, 2, 7]",78,0,3
"[19, 2, 7]",63,0,3
"[93, 15, 80]",58,0,3
"[93, 15, 80]",94,0,3
"[93, 15, 80]",22,0,3
"[93, 15, 80]",29,0,3
"[93, 15, 80]",95,0,3
"[41, 48, 33, 12]",0,0,4
"[41, 48, 33, 12]",88,0,4
"[41, 48, 33, 12]",72,0,4
"[41, 48, 33, 12]",97,0,4
"[41, 48, 33, 12]",81,0,4
"[98, 44]",72,0,2
"[98, 44]",74,0,2
"[98, 44]",57,0,2
"[98, 44]",77,0,2
"[98, 44]",92,0,2
"[52, 77]",57,0,2
"[52, 77]",31,0,2
"[52, 77]",8,0,2
"[52, 77]",90,0,2
"[52, 77]",71,0,2
"[35, 27, 15]",34,0,3
"[35, 27, 15]",58,0,3
"[35, 27, 15]",65,0,3
"[35, 27, 15]",75,0,3
"[35, 27, 15]",44,0,3
"[8, 85, 93]",17,0,3
"[8, 85, 93]",39,0,3
"[8, 85, 93]",37,0,3
"[8, 85, 93]",64,0,3
"[8, 85, 93]",58,0,3
"[91, 36]",72,0,2
"[91, 36]",13,0,2
"[91, 36]",5,0,2
"[91, 36]",33,0,2
"[91, 36]",81,0,2
"[31, 69, 76]",77,0,3
"[31, 69, 76]",92,0,3
"[31, 69, 76]",54,0,3
"[31, 69, 76]",90,0,3
"[31, 69, 76]",97,0,3
"[95, 25]",51,0,2
"[95, 25]",59,0,2
"[95, 25]",17,0,2
"[95, 25]",61,0,2
"[95, 25]",66,0,2
"[22, 62]",93,0,2
"[22, 62]",90,0,2
