itemSet,target,conversion,setSize
"[64, 65]",81,0,2
"[46, 43]",52,0,2
"[46, 43]",6,0,2
"[46, 43]",83,0,2
"[46, 43]",36,0,2
"[46, 43]",9,0,2
"[15, 20]",21,0,2
"[15, 20]",99,0,2
"[15, 20]",2,0,2
"[15, 20]",7,0,2
"[15, 20]",27,0,2
"[76, 69, 7, 5, 35, 14]",23,0,6
"[76, 69, 7, 5, 35, 14]",13,0,6
"[76, 69, 7, 5, 35, 14]",0,0,6
"[76, 69, 7, 5, 35, 14]",60,0,6
"[76, 69, 7, 5, 35, 14]",25,0,6
"[88, 83, 43]",50,0,3
"[88, 83, 43]",9,0,3
"[88, 83, 43]",58,0,3
"[88, 83, 43]",46,0,3
"[88, 83, 43]",36,0,3
"[63, 21]",39,0,2
"[63, 21]",58,0,2
"[63, 21]",38,0,2
"[63, 21]",1,0,2
"[63, 21]",47,0,2
"[46, 52]",22,0,2
"[46, 52]",16,0,2
"[46, 52]",36,0,2
"[46, 52]",9,0,2
"[46, 52]",43,0,2
"[68, 42]",85,0,2
"[68, 42]",76,0,2
"[68, 42]",45,0,2
"[68, 42]",71,0,2
"[68, 42]",65,0,2
"[70, 95, 65, 76, 23]",81,0,5
"[70, 95, 65, 76, 23]",45,0,5
"[70, 95, 65, 76, 23]",42,0,5
"[70, 95, 65, 76, 23]",68,0,5
"[70, 95, 65, 76, 23]",69,0,5
"[93, 29, 41, 66]",33,0,4
"[93, 29, 41, 66]",79,0,4
"[93, 29, 41, 66]",32,0,4
"[93, 29, 41, 66]",71,0,4
"[93, 29, 41, 66]",92,0,4
"[67, 73, 28, 1]",51,0,4
"[67, 73, 28, 1]",63,0,4
"[67, 73, 28, 1]",47,0,4
"[67, 73, 28, 1]",3,0,4
"[67, 73, 28, 1]",90,0,4
"[82, 84, 41]",64,0,3
"[82, 84, 41]",25,0,3
"[82, 84, 41]",79,0,3
"[82, 84, 41]",44,0,3
"[82, 84, 41]",86,0,3
"[46, 62, 43]",36,0,3
"[46, 62, 43]",56,0,3
"[46, 62, 43]",6,0,3
"[46, 62, 43]",83,0,3
"[46, 62, 43]",9,0,3
"[9, 77, 12, 20, 15]",7,0,5
"[9, 77, 12, 20, 15]",41,0,5
"[9, 77, 12, 20, 15]",94,0,5
"[9, 77, 12, 20, 15]",27,0,5
"[9, 77, 12, 20, 15]",53,0,5
"[15, 0, 20, 2]",39,0,4
"[15, 0, 20, 2]",7,0,4
"[15, 0, 20, 2]",27,0,4
"[15, 0, 20, 2]",37,0,4
"[15, 0, 20, 2]",14,0,4
"[73, 10, 21, 3, 2]",90,0,5
"[73, 10, 21, 3, 2]",58,0,5
"[73, 10, 21, 3, 2]",93,0,5
"[73, 10, 21, 3, 2]",40,0,5
"[73, 10, 21, 3, 2]",70,0,5
"[32, 6]",41,0,2
"[32, 6]",4,0,2
"[32, 6]",76,0,2
"[32, 6]",45,0,2
"[32, 6]",23,0,2
"[70, 10]",94,0,2
"[70, 10]",9,0,2
"[70, 10]",47,0,2
"[70, 10]",90,0,2
"[70, 10]",5,0,2
"[30, 9]",43,0,2
"[30, 9]",46,0,2
"[30, 9]",13,0,2
"[30, 9]",50,0,2
"[30, 9]",94,0,2
"[62, 74, 40, 43, 46]",94,0,5
"[62, 74, 40, 43, 46]",71,0,5
"[62, 74, 40, 43, 46]",9,0,5
"[62, 74, 40, 43, 46]",51,0,5
"[62, 74, 40, 43, 46]",28,0,5
"[14, 2]",7,0,2
"[14, 2]",80,0,2
"[14, 2]",37,0,2
"[14, 2]",13,0,2
"[14, 2]",0,0,2
"[10, 63]",38,0,2
"[10, 63]",70,0,2
"[10, 63]",1,0,2
"[10, 63]",51,0,2
"[10, 63]",47,0,2
"[52, 12, 49, 7, 5, 6]",18,0,6
"[52, 12, 49, 7, 5, 6]",86,0,6
"[52, 12, 49, 7, 5, 6]",46,0,6
"[52, 12, 49, 7, 5, 6]",77,0,6
"[52, 12, 49, 7, 5, 6]",53,0,6
"[9, 4]",16,0,2
"[9, 4]",50,0,2
"[9, 4]",17,0,2
"[9, 4]",6,0,2
"[9, 4]",83,0,2
"[32, 4]",76,0,2
"[32, 4]",60,0,2
"[32, 4]",23,0,2
"[32, 4]",11,0,2
"[32, 4]",45,0,2
"[7, 31]",98,0,2
"[7, 31]",78,0,2
"[7, 31]",69,0,2
"[7, 31]",44,0,2
"[7, 31]",23,0,2
"[70, 10, 35, 4]",25,0,4
"[70, 10, 35, 4]",17,0,4
"[70, 10, 35, 4]",22,0,4
"[70, 10, 35, 4]",90,0,4
"[70, 10, 35, 4]",6,0,4
"[57, 7, 30]",36,0,3
"[57, 7, 30]",94,0,3
"[57, 7, 30]",54,0,3
"[57, 7, 30]",58,0,3
"[57, 7, 30]",87,0,3
"[82, 50, 18]",9,0,3
"[82, 50, 18]",91,0,3
"[82, 50, 18]",64,0,3
"[82, 50, 18]",5,0,3
"[82, 50, 18]",86,0,3
"[46, 9, 43]",6,0,3
"[46, 9, 43]",94,0,3
"[46, 9, 43]",36,0,3
"[46, 9, 43]",50,0,3
"[46, 9, 43]",83,0,3
"[69, 60, 32]",23,0,3
"[69, 60, 32]",11,0,3
"[69, 60, 32]",45,0,3
"[69, 60, 32]",78,0,3
"[69, 60, 32]",76,0,3
"[12, 38, 52, 17]",56,0,4
"[12, 38, 52, 17]",48,0,4
"[12, 38, 52, 17]",63,0,4
"[12, 38, 52, 17]",22,0,4
"[12, 38, 52, 17]",53,0,4
"[44, 21]",84,0,2
"[44, 21]",42,0,2
"[44, 21]",31,0,2
"[44, 21]",41,0,2
"[44, 21]",98,0,2
"[27, 15, 20]",80,0,3
"[27, 15, 20]",39,0,3
"[27, 15, 20]",2,0,3
"[27, 15, 20]",7,0,3
"[27, 15, 20]",99,0,3
"[90, 39, 10]",92,0,3
"[90, 39, 10]",47,0,3
"[90, 39, 10]",88,0,3
"[90, 39, 10]",37,0,3
"[90, 39, 10]",70,0,3
"[73, 10]",74,0,2
"[73, 10]",71,0,2
"[73, 10]",93,0,2
"[73, 10]",3,0,2
"[73, 10]",70,0,2
"[23, 62, 84, 45, 76]",44,0,5
"[23, 62, 84, 45, 76]",41,0,5
"[23, 62, 84, 45, 76]",42,0,5
"[23, 62, 84, 45, 76]",32,0,5
"[23, 62, 84, 45, 76]",69,0,5
"[8, 15]",34,0,2
"[8, 15]",27,0,2
"[8, 15]",57,0,2
"[8, 15]",20,0,2
"[8, 15]",19,0,2
"[2, 20]",0,0,2
"[2, 20]",14,0,2
"[2, 20]",27,0,2
"[2, 20]",7,0,2
"[2, 20]",15,0,2
"[72, 77]",94,0,2
"[72, 77]",0,0,2
"[72, 77]",1,0,2
"[72, 77]",93,0,2
"[72, 77]",5,0,2
"[25, 19]",65,0,2
"[25, 19]",35,0,2
"[25, 19]",89,0,2
"[25, 19]",41,0,2
"[25, 19]",26,0,2
"[2, 20, 27]",39,0,3
"[2, 20, 27]",0,0,3
"[2, 20, 27]",7,0,3
"[2, 20, 27]",15,0,3
"[2, 20, 27]",99,0,3
"[58, 7, 20]",2,0,3
"[58, 7, 20]",88,0,3
"[58, 7, 20]",54,0,3
"[58, 7, 20]",86,0,3
"[58, 7, 20]",15,0,3
"[24, 51, 54, 65, 69, 76, 81]",95,0,7
"[24, 51, 54, 65, 69, 76, 81]",45,0,7
"[24, 51, 54, 65, 69, 76, 81]",78,0,7
"[24, 51, 54, 65, 69, 76, 81]",23,0,7
"[24, 51, 54, 65, 69, 76, 81]",60,0,7
"[70, 10, 6]",53,0,3
"[70, 10, 6]",91,0,3
"[70, 10, 6]",35,0,3
"[70, 10, 6]",5,0,3
"[70, 10, 6]",4,0,3
"[31, 73, 29, 60, 88]",53,0,5
"[31, 73, 29, 60, 88]",71,0,5
"[31, 73, 29, 60, 88]",23,0,5
"[31, 73, 29, 60, 88]",45,0,5
"[31, 73, 29, 60, 88]",78,0,5
"[86, 67, 58, 5]",33,0,4
"[86, 67, 58, 5]",94,0,4
"[86, 67, 58, 5]",57,0,4
"[86, 67, 58, 5]",50,0,4
"[86, 67, 58, 5]",82,0,4
"[24, 15, 20, 27]",58,0,4
"[24, 15, 20, 27]",94,0,4
"[24, 15, 20, 27]",2,0,4
"[24, 15, 20, 27]",7,0,4
"[24, 15, 20, 27]",99,0,4
"[2, 7]",20,0,2
"[2, 7]",27,0,2
"[2, 7]",82,0,2
"[2, 7]",14,0,2
"[2, 7]",15,0,2
"[53, 20]",78,0,2
"[53, 20]",29,0,2
"[53, 20]",6,0,2
"[53, 20]",15,0,2
"[53, 20]",12,0,2
"[15, 27, 99]",87,0,3
"[15, 27, 99]",80,0,3
"[15, 27, 99]",2,0,3
"[15, 27, 99]",7,0,3
"[15, 27, 99]",20,0,3
"[15, 52]",82,0,2
"[15, 52]",77,0,2
"[15, 52]",27,0,2
"[15, 52]",7,0,2
"[15, 52]",20,0,2
"[35, 10]",6,0,2
"[35, 10]",56,0,2
"[35, 10]",64,0,2
"[35, 10]",25,0,2
"[35, 10]",70,0,2
"[46, 43]",52,0,2
"[46, 43]",6,0,2
"[46, 43]",83,0,2
"[46, 43]",36,0,2
"[46, 43]",9,0,2
"[88, 2, 0, 37, 14, 80]",17,0,6
"[88, 2, 0, 37, 14, 80]",28,0,6
"[88, 2, 0, 37, 14, 80]",90,0,6
"[88, 2, 0, 37, 14, 80]",13,0,6
"[88, 2, 0, 37, 14, 80]",39,0,6
"[15, 2, 7, 6, 20]",18,0,5
"[15, 2, 7, 6, 20]",82,0,5
"[15, 2, 7, 6, 20]",86,0,5
"[15, 2, 7, 6, 20]",4,0,5
"[15, 2, 7, 6, 20]",27,0,5
"[24, 53, 75]",60,0,3
"[24, 53, 75]",81,0,3
"[24, 53, 75]",29,0,3
"[24, 53, 75]",12,0,3
"[24, 53, 75]",78,0,3
"[87, 77]",5,0,2
"[87, 77]",55,0,2
"[87, 77]",91,0,2
"[87, 77]",97,0,2
"[87, 77]",54,0,2
"[52, 15, 7]",86,0,3
"[52, 15, 7]",27,0,3
"[52, 15, 7]",58,0,3
"[52, 15, 7]",82,0,3
"[52, 15, 7]",20,0,3
"[67, 9, 50, 43, 62]",28,0,5
"[67, 9, 50, 43, 62]",83,0,5
"[67, 9, 50, 43, 62]",46,0,5
"[67, 9, 50, 43, 62]",5,0,5
"[67, 9, 50, 43, 62]",18,0,5
"[40, 28]",93,0,2
"[40, 28]",47,0,2
"[40, 28]",3,0,2
"[40, 28]",74,0,2
"[40, 28]",90,0,2
"[72, 14]",34,0,2
"[72, 14]",93,0,2
"[72, 14]",37,0,2
"[72, 14]",13,0,2
"[72, 14]",0,0,2
"[9, 43]",7,0,2
"[9, 43]",54,0,2
"[9, 43]",83,0,2
"[9, 43]",50,0,2
"[9, 43]",46,0,2
"[36, 43, 46]",94,0,3
"[36, 43, 46]",57,0,3
"[36, 43, 46]",9,0,3
"[36, 43, 46]",91,0,3
"[36, 43, 46]",83,0,3
"[40, 67]",3,0,2
"[40, 67]",5,0,2
"[40, 67]",90,0,2
"[40, 67]",28,0,2
"[40, 67]",93,0,2
"[19, 48]",17,0,2
"[19, 48]",86,0,2
"[19, 48]",1,0,2
"[19, 48]",71,0,2
"[19, 48]",8,0,2
"[49, 52, 16]",46,0,3
"[49, 52, 16]",57,0,3
"[49, 52, 16]",90,0,3
"[49, 52, 16]",26,0,3
"[49, 52, 16]",29,0,3
"[57, 19, 49]",91,0,3
"[57, 19, 49]",1,0,3
"[57, 19, 49]",87,0,3
"[57, 19, 49]",54,0,3
"[57, 19, 49]",8,0,3
"[41, 71]",25,0,2
"[41, 71]",42,0,2
"[41, 71]",79,0,2
"[41, 71]",44,0,2
"[41, 71]",29,0,2
"[7, 86, 71, 48, 9, 49]",2,0,6
"[7, 86, 71, 48, 9, 49]",47,0,6
"[7, 86, 71, 48, 9, 49]",29,0,6
"[7, 86, 71, 48, 9, 49]",58,0,6
"[7, 86, 71, 48, 9, 49]",82,0,6
"[45, 23, 85, 50, 6, 87, 1, 15, 18]",35,0,9
"[45, 23, 85, 50, 6, 87, 1, 15, 18]",32,0,9
"[45, 23, 85, 50, 6, 87, 1, 15, 18]",57,0,9
"[45, 23, 85, 50, 6, 87, 1, 15, 18]",91,0,9
"[45, 23, 85, 50, 6, 87, 1, 15, 18]",5,0,9
"[2, 21]",58,0,2
"[2, 21]",0,0,2
"[2, 21]",14,0,2
"[2, 21]",7,0,2
"[2, 21]",63,0,2
"[44, 69]",98,0,2
"[44, 69]",23,0,2
"[44, 69]",31,0,2
"[44, 69]",61,0,2
"[44, 69]",76,0,2
"[2, 7]",20,0,2
"[2, 7]",27,0,2
"[2, 7]",82,0,2
"[2, 7]",14,0,2
"[2, 7]",15,0,2
"[21, 2, 86]",48,0,3
"[21, 2, 86]",0,0,3
"[21, 2, 86]",58,0,3
"[21, 2, 86]",7,0,3
"[21, 2, 86]",82,0,3
"[30, 15]",72,0,2
"[30, 15]",27,0,2
"[30, 15]",13,0,2
"[30, 15]",94,0,2
"[30, 15]",20,0,2
"[37, 39, 50, 43]",14,0,4
"[37, 39, 50, 43]",88,0,4
"[37, 39, 50, 43]",90,0,4
"[37, 39, 50, 43]",18,0,4
"[37, 39, 50, 43]",0,0,4
"[21, 7, 17, 15, 1, 19]",2,0,6
"[21, 7, 17, 15, 1, 19]",80,0,6
"[21, 7, 17, 15, 1, 19]",27,0,6
"[21, 7, 17, 15, 1, 19]",63,0,6
"[21, 7, 17, 15, 1, 19]",20,0,6
"[63, 21, 20]",27,0,3
"[63, 21, 20]",38,0,3
"[63, 21, 20]",1,0,3
"[63, 21, 20]",47,0,3
"[63, 21, 20]",15,0,3
"[51, 88, 48, 36]",80,0,4
"[51, 88, 48, 36]",91,0,4
"[51, 88, 48, 36]",17,0,4
"[51, 88, 48, 36]",57,0,4
"[51, 88, 48, 36]",83,0,4
"[29, 34]",32,0,2
"[29, 34]",75,0,2
"[29, 34]",78,0,2
"[29, 34]",66,0,2
"[29, 34]",71,0,2
"[20, 23, 58]",54,0,3
"[20, 23, 58]",32,0,3
"[20, 23, 58]",15,0,3
"[20, 23, 58]",88,0,3
"[20, 23, 58]",45,0,3
"[15, 20]",21,0,2
"[15, 20]",99,0,2
"[15, 20]",2,0,2
"[15, 20]",7,0,2
"[15, 20]",27,0,2
"[89, 59, 10]",57,0,3
"[89, 59, 10]",17,0,3
"[89, 59, 10]",11,0,3
"[89, 59, 10]",70,0,3
"[89, 59, 10]",97,0,3
"[10, 19]",88,0,2
"[10, 19]",74,0,2
"[10, 19]",1,0,2
"[10, 19]",8,0,2
"[10, 19]",70,0,2
"[15, 27, 67, 99, 9, 43]",7,0,6
"[15, 27, 67, 99, 9, 43]",2,0,6
"[15, 27, 67, 99, 9, 43]",46,0,6
"[15, 27, 67, 99, 9, 43]",50,0,6
"[15, 27, 67, 99, 9, 43]",20,0,6
"[30, 68, 8, 1, 19]",57,0,5
"[30, 68, 8, 1, 19]",72,0,5
"[30, 68, 8, 1, 19]",65,0,5
"[30, 68, 8, 1, 19]",42,0,5
"[30, 68, 8, 1, 19]",85,0,5
"[82, 7, 0, 10]",2,0,4
"[82, 7, 0, 10]",14,0,4
"[82, 7, 0, 10]",70,0,4
"[82, 7, 0, 10]",37,0,4
"[82, 7, 0, 10]",86,0,4
"[4, 50, 1, 2, 18]",19,0,5
"[4, 50, 1, 2, 18]",28,0,5
"[4, 50, 1, 2, 18]",5,0,5
"[4, 50, 1, 2, 18]",6,0,5
"[4, 50, 1, 2, 18]",91,0,5
"[48, 98, 24, 23, 66]",44,0,5
"[48, 98, 24, 23, 66]",71,0,5
"[48, 98, 24, 23, 66]",45,0,5
"[48, 98, 24, 23, 66]",31,0,5
"[48, 98, 24, 23, 66]",61,0,5
"[12, 15]",56,0,2
"[12, 15]",41,0,2
"[12, 15]",27,0,2
"[12, 15]",20,0,2
"[12, 15]",53,0,2
"[2, 15, 49]",14,0,3
"[2, 15, 49]",0,0,3
"[2, 15, 49]",27,0,3
"[2, 15, 49]",7,0,3
"[2, 15, 49]",20,0,3
"[85, 8, 88]",68,0,3
"[85, 8, 88]",19,0,3
"[85, 8, 88]",1,0,3
"[85, 8, 88]",16,0,3
"[85, 8, 88]",57,0,3
"[4, 19]",91,0,2
"[4, 19]",47,0,2
"[4, 19]",1,0,2
"[4, 19]",8,0,2
"[4, 19]",6,0,2
"[57, 51]",8,0,2
"[57, 51]",18,0,2
"[57, 51]",36,0,2
"[57, 51]",34,0,2
"[57, 51]",54,0,2
"[7, 52]",15,0,2
"[7, 52]",77,0,2
"[7, 52]",86,0,2
"[7, 52]",58,0,2
"[7, 52]",82,0,2
"[74, 15]",40,0,2
"[74, 15]",28,0,2
"[74, 15]",47,0,2
"[74, 15]",51,0,2
"[74, 15]",20,0,2
"[4, 71]",66,0,2
"[4, 71]",42,0,2
"[4, 71]",29,0,2
"[4, 71]",61,0,2
"[4, 71]",6,0,2
"[24, 76, 78, 81, 2, 68, 79, 41, 29, 45, 66, 17, 69, 23, 65]",33,0,15
"[24, 76, 78, 81, 2, 68, 79, 41, 29, 45, 66, 17, 69, 23, 65]",31,0,15
"[24, 76, 78, 81, 2, 68, 79, 41, 29, 45, 66, 17, 69, 23, 65]",42,0,15
"[24, 76, 78, 81, 2, 68, 79, 41, 29, 45, 66, 17, 69, 23, 65]",60,0,15
"[24, 76, 78, 81, 2, 68, 79, 41, 29, 45, 66, 17, 69, 23, 65]",32,0,15
"[91, 21, 36, 41, 92]",18,0,5
"[91, 21, 36, 41, 92]",66,0,5
"[91, 21, 36, 41, 92]",54,0,5
"[91, 21, 36, 41, 92]",93,0,5
"[91, 21, 36, 41, 92]",83,0,5
"[68, 65, 31, 36, 91, 4]",81,0,6
"[68, 65, 31, 36, 91, 4]",71,0,6
"[68, 65, 31, 36, 91, 4]",23,0,6
"[68, 65, 31, 36, 91, 4]",42,0,6
"[68, 65, 31, 36, 91, 4]",83,0,6
"[2, 7, 70, 10, 92]",9,0,5
"[2, 7, 70, 10, 92]",1,0,5
"[2, 7, 70, 10, 92]",58,0,5
"[2, 7, 70, 10, 92]",93,0,5
"[2, 7, 70, 10, 92]",90,0,5
"[2, 30, 87, 9]",7,0,4
"[2, 30, 87, 9]",94,0,4
"[2, 30, 87, 9]",13,0,4
"[2, 30, 87, 9]",57,0,4
"[2, 30, 87, 9]",54,0,4
"[15, 20]",21,0,2
"[15, 20]",99,0,2
"[15, 20]",2,0,2
"[15, 20]",7,0,2
"[15, 20]",27,0,2
"[49, 27, 15, 20, 2]",47,0,5
"[49, 27, 15, 20, 2]",90,0,5
"[49, 27, 15, 20, 2]",0,0,5
"[49, 27, 15, 20, 2]",7,0,5
"[49, 27, 15, 20, 2]",99,0,5
"[43, 83, 9, 46, 7]",82,0,5
"[43, 83, 9, 46, 7]",50,0,5
"[43, 83, 9, 46, 7]",94,0,5
"[43, 83, 9, 46, 7]",2,0,5
"[43, 83, 9, 46, 7]",36,0,5
"[9, 67]",83,0,2
"[9, 67]",57,0,2
"[9, 67]",43,0,2
"[9, 67]",28,0,2
"[9, 67]",50,0,2
"[85, 75]",47,0,2
"[85, 75]",89,0,2
"[85, 75]",34,0,2
"[85, 75]",32,0,2
"[85, 75]",68,0,2
"[23, 76, 69]",31,0,3
"[23, 76, 69]",61,0,3
"[23, 76, 69]",60,0,3
"[23, 76, 69]",32,0,3
"[23, 76, 69]",45,0,3
"[8, 19]",99,0,2
"[8, 19]",95,0,2
"[8, 19]",34,0,2
"[8, 19]",57,0,2
"[8, 19]",1,0,2
"[52, 77]",97,0,2
"[52, 77]",54,0,2
"[52, 77]",61,0,2
"[52, 77]",51,0,2
"[52, 77]",5,0,2
"[33, 95]",58,0,2
"[33, 95]",92,0,2
"[33, 95]",87,0,2
"[33, 95]",29,0,2
"[33, 95]",65,0,2
"[66, 61, 45, 78, 23, 74]",69,0,6
"[66, 61, 45, 78, 23, 74]",32,0,6
"[66, 61, 45, 78, 23, 74]",71,0,6
"[66, 61, 45, 78, 23, 74]",31,0,6
"[66, 61, 45, 78, 23, 74]",60,0,6
"[41, 29]",25,0,2
"[41, 29]",79,0,2
"[41, 29]",71,0,2
"[41, 29]",26,0,2
"[41, 29]",32,0,2
"[10, 9, 92]",46,0,3
"[10, 9, 92]",90,0,3
"[10, 9, 92]",83,0,3
"[10, 9, 92]",93,0,3
"[10, 9, 92]",70,0,3
"[16, 10, 82]",29,0,3
"[16, 10, 82]",57,0,3
"[16, 10, 82]",70,0,3
"[16, 10, 82]",64,0,3
"[16, 10, 82]",86,0,3
"[83, 36]",46,0,2
"[83, 36]",4,0,2
"[83, 36]",94,0,2
"[83, 36]",9,0,2
"[83, 36]",91,0,2
"[47, 22, 73, 6]",71,0,4
"[47, 22, 73, 6]",51,0,4
"[47, 22, 73, 6]",94,0,4
"[47, 22, 73, 6]",4,0,4
"[47, 22, 73, 6]",38,0,4
"[24, 78, 23, 4]",60,0,4
"[24, 78, 23, 4]",81,0,4
"[24, 78, 23, 4]",32,0,4
"[24, 78, 23, 4]",31,0,4
"[24, 78, 23, 4]",45,0,4
"[47, 19, 39, 2, 27, 9, 70]",0,0,7
"[47, 19, 39, 2, 27, 9, 70]",94,0,7
"[47, 19, 39, 2, 27, 9, 70]",37,0,7
"[47, 19, 39, 2, 27, 9, 70]",90,0,7
"[47, 19, 39, 2, 27, 9, 70]",99,0,7
"[67, 73]",57,0,2
"[67, 73]",90,0,2
"[67, 73]",93,0,2
"[67, 73]",28,0,2
"[67, 73]",3,0,2
"[71, 66]",59,0,2
"[71, 66]",68,0,2
"[71, 66]",42,0,2
"[71, 66]",61,0,2
"[71, 66]",29,0,2
"[11, 33]",47,0,2
"[11, 33]",65,0,2
"[11, 33]",32,0,2
"[11, 33]",59,0,2
"[11, 33]",44,0,2
"[7, 2]",20,0,2
"[7, 2]",27,0,2
"[7, 2]",82,0,2
"[7, 2]",14,0,2
"[7, 2]",15,0,2
"[26, 79]",65,0,2
"[26, 79]",76,0,2
"[26, 79]",89,0,2
"[26, 79]",41,0,2
"[26, 79]",25,0,2
"[99, 27, 65, 32]",76,0,4
"[99, 27, 65, 32]",12,0,4
"[99, 27, 65, 32]",23,0,4
"[99, 27, 65, 32]",11,0,4
"[99, 27, 65, 32]",68,0,4
"[52, 86]",38,0,2
"[52, 86]",48,0,2
"[52, 86]",7,0,2
"[52, 86]",58,0,2
"[52, 86]",82,0,2
"[14, 2]",7,0,2
"[14, 2]",80,0,2
"[14, 2]",37,0,2
"[14, 2]",13,0,2
"[14, 2]",0,0,2
"[15, 37, 7, 73, 20]",14,0,5
"[15, 37, 7, 73, 20]",39,0,5
"[15, 37, 7, 73, 20]",3,0,5
"[15, 37, 7, 73, 20]",27,0,5
"[15, 37, 7, 73, 20]",0,0,5
"[66, 59, 11, 33]",47,0,4
"[66, 59, 11, 33]",92,0,4
"[66, 59, 11, 33]",71,0,4
"[66, 59, 11, 33]",44,0,4
"[66, 59, 11, 33]",41,0,4
"[0, 2]",82,0,2
"[0, 2]",93,0,2
"[0, 2]",39,0,2
"[0, 2]",37,0,2
"[0, 2]",14,0,2
"[49, 99, 20, 15, 19]",1,0,5
"[49, 99, 20, 15, 19]",2,0,5
"[49, 99, 20, 15, 19]",7,0,5
"[49, 99, 20, 15, 19]",8,0,5
"[49, 99, 20, 15, 19]",27,0,5
"[57, 83, 36]",54,0,3
"[57, 83, 36]",8,0,3
"[57, 83, 36]",51,0,3
"[57, 83, 36]",58,0,3
"[57, 83, 36]",91,0,3
"[15, 71]",74,0,2
"[15, 71]",61,0,2
"[15, 71]",20,0,2
"[15, 71]",29,0,2
"[15, 71]",42,0,2
"[97, 15, 73]",32,0,3
"[97, 15, 73]",27,0,3
"[97, 15, 73]",89,0,3
"[97, 15, 73]",20,0,3
"[97, 15, 73]",3,0,3
"[48, 15]",17,0,2
"[48, 15]",12,0,2
"[48, 15]",71,0,2
"[48, 15]",86,0,2
"[48, 15]",20,0,2
"[2, 13]",7,0,2
"[2, 13]",41,0,2
"[2, 13]",0,0,2
"[2, 13]",30,0,2
"[2, 13]",14,0,2
"[27, 20]",94,0,2
"[27, 20]",2,0,2
"[27, 20]",7,0,2
"[27, 20]",15,0,2
"[27, 20]",99,0,2
"[12, 84, 30, 83, 36]",44,0,5
"[12, 84, 30, 83, 36]",41,0,5
"[12, 84, 30, 83, 36]",53,0,5
"[12, 84, 30, 83, 36]",91,0,5
"[12, 84, 30, 83, 36]",94,0,5
"[30, 9, 48]",88,0,3
"[30, 9, 48]",72,0,3
"[30, 9, 48]",86,0,3
"[30, 9, 48]",50,0,3
"[30, 9, 48]",94,0,3
"[73, 20]",7,0,2
"[73, 20]",93,0,2
"[73, 20]",27,0,2
"[73, 20]",15,0,2
"[73, 20]",3,0,2
"[15, 20]",21,0,2
"[15, 20]",99,0,2
"[15, 20]",2,0,2
"[15, 20]",7,0,2
"[15, 20]",27,0,2
"[3, 16, 65, 33]",41,0,4
"[3, 16, 65, 33]",87,0,4
"[3, 16, 65, 33]",81,0,4
"[3, 16, 65, 33]",95,0,4
"[3, 16, 65, 33]",68,0,4
"[44, 45, 32, 23, 76, 69, 6]",42,0,7
"[44, 45, 32, 23, 76, 69, 6]",78,0,7
"[44, 45, 32, 23, 76, 69, 6]",31,0,7
"[44, 45, 32, 23, 76, 69, 6]",60,0,7
"[44, 45, 32, 23, 76, 69, 6]",41,0,7
"[8, 15]",34,0,2
"[8, 15]",27,0,2
"[8, 15]",57,0,2
"[8, 15]",20,0,2
"[8, 15]",19,0,2
"[55, 62]",48,0,2
"[55, 62]",91,0,2
"[55, 62]",54,0,2
"[55, 62]",66,0,2
"[55, 62]",18,0,2
"[80, 48]",1,0,2
"[80, 48]",88,0,2
"[80, 48]",34,0,2
"[80, 48]",51,0,2
"[80, 48]",17,0,2
"[15, 20]",21,0,2
"[15, 20]",99,0,2
"[15, 20]",2,0,2
"[15, 20]",7,0,2
"[15, 20]",27,0,2
"[6, 52, 15, 77, 75]",20,0,5
"[6, 52, 15, 77, 75]",53,0,5
"[6, 52, 15, 77, 75]",51,0,5
"[6, 52, 15, 77, 75]",4,0,5
"[6, 52, 15, 77, 75]",5,0,5
"[54, 7]",77,0,2
"[54, 7]",91,0,2
"[54, 7]",58,0,2
"[54, 7]",57,0,2
"[54, 7]",87,0,2
"[53, 72]",34,0,2
"[53, 72]",30,0,2
"[53, 72]",93,0,2
"[53, 72]",29,0,2
"[53, 72]",12,0,2
"[17, 56]",1,0,2
"[17, 56]",4,0,2
"[17, 56]",35,0,2
"[17, 56]",97,0,2
"[17, 56]",12,0,2
"[52, 15]",82,0,2
"[52, 15]",77,0,2
"[52, 15]",27,0,2
"[52, 15]",7,0,2
"[52, 15]",20,0,2
"[82, 83, 94, 7]",5,0,4
"[82, 83, 94, 7]",9,0,4
"[82, 83, 94, 7]",58,0,4
"[82, 83, 94, 7]",36,0,4
"[82, 83, 94, 7]",86,0,4
"[36, 94, 73]",70,0,3
"[36, 94, 73]",0,0,3
"[36, 94, 73]",91,0,3
"[36, 94, 73]",30,0,3
"[36, 94, 73]",83,0,3
"[58, 55]",48,0,2
"[58, 55]",29,0,2
"[58, 55]",60,0,2
"[58, 55]",88,0,2
"[58, 55]",54,0,2
"[83, 9, 46, 43]",7,0,4
"[83, 9, 46, 43]",5,0,4
"[83, 9, 46, 43]",50,0,4
"[83, 9, 46, 43]",94,0,4
"[83, 9, 46, 43]",36,0,4
"[34, 9]",78,0,2
"[34, 9]",81,0,2
"[34, 9]",89,0,2
"[34, 9]",57,0,2
"[34, 9]",75,0,2
"[77, 49]",97,0,2
"[77, 49]",52,0,2
"[77, 49]",87,0,2
"[77, 49]",54,0,2
"[77, 49]",5,0,2
"[89, 81, 64, 61, 78, 60, 69]",31,0,7
