itemSet,setSize,target,conversion
66-60,2,95,0
66,1,60,1
31-40-52-81-80-34,6,84,0
31-40-52-81-80-34,6,32,0
31-40-52-81-80-34,6,20,0
31-40-52-81-80-34,6,57,0
31-40-52-81-80-34,6,13,0
40-80-81-52-31,5,34,1
37-12,2,43,0
37-12,2,34,0
37-12,2,64,0
37-12,2,71,0
37-12,2,52,0
12,1,37,1
12,1,100,0
12,1,36,0
12,1,69,0
12,1,56,0
12,1,47,0
68-8-9-10,4,86,0
68-8-9-10,4,61,0
68-8-9-10,4,90,0
68-8-9-10,4,26,0
68-8-9-10,4,84,0
9-10-68,3,8,1
51,1,63,0
51,1,71,0
51,1,14,0
51,1,99,0
51,1,21,0
83-96-52-21-53-23-12,7,5,0
83-96-52-21-53-23-12,7,24,0
83-96-52-21-53-23-12,7,45,0
83-96-52-21-53-23-12,7,30,0
83-96-52-21-53-23-12,7,69,0
96-12-83-52-21-23,6,53,1
80-8-89-26,4,100,0
80-8-89-26,4,1,0
80-8-89-26,4,37,0
80-8-89-26,4,9,0
80-8-89-26,4,23,0
8-89-26,3,80,1
62-12,2,38,0
62-12,2,87,0
62-12,2,86,0
62-12,2,80,0
62-12,2,36,0
12,1,62,1
31,1,66,0
31,1,62,0
31,1,17,0
31,1,82,0
31,1,53,0
44-11-43-85,4,50,0
44-11-43-85,4,61,0
44-11-43-85,4,29,0
44-11-43-85,4,28,0
44-11-43-85,4,84,0
43-44-85,3,11,1
11-32-94-26,4,62,0
11-32-94-26,4,59,0
11-32-94-26,4,90,0
11-32-94-26,4,61,0
11-32-94-26,4,70,0
26-11-94,3,32,1
12-1,2,2,0
12-1,2,78,0
12-1,2,32,0
12-1,2,14,0
12-1,2,63,0
12,1,1,1
36,1,5,0
36,1,70,0
36,1,72,0
36,1,97,0
36,1,56,0
85-82-31-10,4,39,0
85-82-31-10,4,67,0
85-82-31-10,4,65,0
85-82-31-10,4,68,0
85-82-31-10,4,25,0
82-10-85,3,31,1
27-23,2,33,0
27-23,2,22,0
27-23,2,94,0
27-23,2,3,0
27-23,2,99,0
23,1,27,1
50,1,4,0
50,1,24,0
50,1,83,0
50,1,5,0
50,1,46,0
12,1,20,0
12,1,60,0
12,1,100,0
12,1,88,0
12,1,36,0
2-22,2,78,0
2-22,2,90,0
2-22,2,59,0
2-22,2,42,0
2-22,2,79,0
2,1,22,1
95-2-23-12,4,35,0
95-2-23-12,4,37,0
95-2-23-12,4,86,0
95-2-23-12,4,22,0
95-2-23-12,4,52,0
2-12-23,3,95,1
3,1,45,0
3,1,55,0
3,1,88,0
3,1,33,0
3,1,73,0
58-43-20-25,4,59,0
58-43-20-25,4,82,0
58-43-20-25,4,21,0
58-43-20-25,4,67,0
58-43-20-25,4,47,0
25-58-20,3,43,1
74-73-55-35-72,5,78,0
74-73-55-35-72,5,29,0
74-73-55-35-72,5,23,0
74-73-55-35-72,5,42,0
74-73-55-35-72,5,82,0
72-73-74-55,4,35,1
93-6-22,3,84,0
93-6-22,3,70,0
93-6-22,3,64,0
93-6-22,3,48,0
93-6-22,3,69,0
93-22,2,6,1
12,1,43,0
12,1,69,0
12,1,26,0
12,1,95,0
12,1,20,0
14-99-30-6-11-90,6,64,0
14-99-30-6-11-90,6,45,0
14-99-30-6-11-90,6,58,0
14-99-30-6-11-90,6,75,0
14-99-30-6-11-90,6,70,0
99-6-14-90-30,5,11,1
12-26,2,18,0
12-26,2,95,0
12-26,2,14,0
12-26,2,58,0
12-26,2,11,0
26,1,12,1
9-82-31-68-40-17,6,18,0
9-82-31-68-40-17,6,63,0
9-82-31-68-40-17,6,28,0
9-82-31-68-40-17,6,29,0
9-82-31-68-40-17,6,26,0
68-40-17-82-31,5,9,1
11-31-85-9-17,5,66,0
11-31-85-9-17,5,4,0
11-31-85-9-17,5,73,0
11-31-85-9-17,5,16,0
11-31-85-9-17,5,76,0
9-11-85-17,4,31,1
12,1,64,0
12,1,58,0
12,1,24,0
12,1,69,0
12,1,83,0
70-22,2,67,0
70-22,2,78,0
70-22,2,25,0
70-22,2,32,0
70-22,2,79,0
70,1,22,1
70,1,21,0
70,1,83,0
70,1,12,0
70,1,1,0
70,1,18,0
100,1,41,0
100,1,7,0
100,1,77,0
100,1,47,0
100,1,61,0
12,1,30,0
12,1,37,0
12,1,8,0
12,1,68,0
12,1,80,0
80,1,11,0
80,1,75,0
80,1,97,0
80,1,99,0
80,1,95,0
12,1,97,0
12,1,3,0
12,1,94,0
12,1,13,0
12,1,21,0
41-15-20-18,4,26,0
41-15-20-18,4,32,0
41-15-20-18,4,3,0
41-15-20-18,4,96,0
41-15-20-18,4,2,0
41-20-15,3,18,1
41-36,2,71,0
41-36,2,65,0
41-36,2,98,0
41-36,2,59,0
41-36,2,85,0
41,1,36,1
95-47,2,72,0
95-47,2,77,0
95-47,2,27,0
95-47,2,24,0
95-47,2,85,0
47,1,95,1
63,1,85,0
63,1,29,0
63,1,49,0
63,1,19,0
63,1,23,0
22,1,40,0
22,1,58,0
22,1,33,0
22,1,98,0
22,1,80,0
98-37-12-1,4,60,0
98-37-12-1,4,22,0
98-37-12-1,4,8,0
98-37-12-1,4,19,0
98-37-12-1,4,5,0
1-12-37,3,98,1
56-2,2,81,0
56-2,2,84,0
56-2,2,82,0
56-2,2,77,0
56-2,2,38,0
2,1,56,1
67,1,51,0
67,1,13,0
67,1,35,0
67,1,61,0
67,1,39,0
23,1,52,0
23,1,75,0
23,1,55,0
23,1,21,0
23,1,25,0
12,1,41,0
12,1,49,0
12,1,2,0
12,1,7,0
12,1,80,0
17-16-43-20-45-40-82-36-66-83-94-34,12,41,0
17-16-43-20-45-40-82-36-66-83-94-34,12,48,0
17-16-43-20-45-40-82-36-66-83-94-34,12,58,0
17-16-43-20-45-40-82-36-66-83-94-34,12,56,0
17-16-43-20-45-40-82-36-66-83-94-34,12,98,0
66-34-36-40-43-45-16-17-82-83-94,11,20,1
73-53-12,3,76,0
73-53-12,3,13,0
73-53-12,3,19,0
73-53-12,3,25,0
73-53-12,3,44,0
73-53,2,12,1
60,1,59,0
60,1,3,0
60,1,73,0
60,1,71,0
60,1,88,0
40-10-80,3,8,0
40-10-80,3,62,0
40-10-80,3,95,0
40-10-80,3,43,0
40-10-80,3,51,0
80-10,2,40,1
11-84,2,29,0
11-84,2,61,0
11-84,2,57,0
11-84,2,89,0
11-84,2,87,0
11,1,84,1
70-2,2,43,0
70-2,2,58,0
70-2,2,96,0
70-2,2,18,0
70-2,2,15,0
2,1,70,1
73-83-96-81-66-4,6,23,0
73-83-96-81-66-4,6,61,0
73-83-96-81-66-4,6,38,0
73-83-96-81-66-4,6,45,0
73-83-96-81-66-4,6,30,0
96-66-4-73-81,5,83,1
82-52-31-40-83,5,65,0
82-52-31-40-83,5,16,0
82-52-31-40-83,5,43,0
82-52-31-40-83,5,75,0
82-52-31-40-83,5,100,0
40-82-52-31,4,83,1
24-72-9-71-27-89-63-1,8,36,0
24-72-9-71-27-89-63-1,8,21,0
24-72-9-71-27-89-63-1,8,58,0
24-72-9-71-27-89-63-1,8,26,0
24-72-9-71-27-89-63-1,8,2,0
71-72-9-24-89-27-63,7,1,1
12,1,62,0
12,1,22,0
12,1,91,0
12,1,83,0
12,1,93,0
29,1,85,0
29,1,45,0
29,1,37,0
29,1,52,0
29,1,49,0
21,1,13,0
21,1,66,0
21,1,96,0
21,1,9,0
21,1,43,0
20-18-96-10-49-81-80-79,8,33,0
20-18-96-10-49-81-80-79,8,16,0
20-18-96-10-49-81-80-79,8,85,0
20-18-96-10-49-81-80-79,8,91,0
20-18-96-10-49-81-80-79,8,76,0
96-79-80-49-18-81-20,7,10,1
24-93-50-26-12,5,19,0
24-93-50-26-12,5,79,0
24-93-50-26-12,5,57,0
24-93-50-26-12,5,21,0
24-93-50-26-12,5,8,0
24-50-26-93,4,12,1
55-23-12,3,92,0
55-23-12,3,1,0
55-23-12,3,3,0
55-23-12,3,94,0
55-23-12,3,29,0
12-23,2,55,1
25,1,46,0
25,1,49,0
25,1,61,0
25,1,59,0
25,1,24,0
14-25-49,3,6,0
14-25-49,3,99,0
14-25-49,3,18,0
14-25-49,3,81,0
14-25-49,3,75,0
49-14,2,25,1
58-60-48,3,11,0
58-60-48,3,97,0
58-60-48,3,3,0
58-60-48,3,74,0
58-60-48,3,88,0
58-60,2,48,1
12,1,37,0
12,1,38,0
12,1,20,0
12,1,59,0
12,1,83,0
75-39-12,3,22,0
75-39-12,3,16,0
75-39-12,3,68,0
75-39-12,3,94,0
75-39-12,3,5,0
75-39,2,12,1
93-72-7-69,4,56,0
93-72-7-69,4,31,0
93-72-7-69,4,20,0
93-72-7-69,4,51,0
93-72-7-69,4,83,0
72-69-7,3,93,1
29-2-90-12,4,93,0
29-2-90-12,4,9,0
29-2-90-12,4,47,0
29-2-90-12,4,19,0
29-2-90-12,4,10,0
2-29-90,3,12,1
24-64-47-50,4,78,0
24-64-47-50,4,12,0
24-64-47-50,4,15,0
24-64-47-50,4,59,0
24-64-47-50,4,66,0
24-50-64,3,47,1
91-7-15-6,4,2,0
91-7-15-6,4,13,0
91-7-15-6,4,84,0
91-7-15-6,4,83,0
91-7-15-6,4,26,0
91-7-15,3,6,1
14,1,72,0
14,1,84,0
14,1,16,0
14,1,37,0
14,1,24,0
31-56-24-2-22-1,6,40,0
31-56-24-2-22-1,6,64,0
31-56-24-2-22-1,6,42,0
31-56-24-2-22-1,6,95,0
31-56-24-2-22-1,6,23,0
1-2-22-56-24,5,31,1
27,1,66,0
27,1,78,0
27,1,4,0
27,1,59,0
27,1,55,0
27-53,2,89,0
27-53,2,82,0
27-53,2,23,0
27-53,2,60,0
27-53,2,40,0
53,1,27,1
88-40-55-54-12,5,36,0
88-40-55-54-12,5,46,0
88-40-55-54-12,5,65,0
88-40-55-54-12,5,81,0
88-40-55-54-12,5,76,0
88-12-54-55,4,40,1
12,1,9,0
12,1,17,0
12,1,65,0
12,1,19,0
12,1,83,0
48-60-66-82-77-90,6,99,0
48-60-66-82-77-90,6,1,0
48-60-66-82-77-90,6,59,0
48-60-66-82-77-90,6,92,0
48-60-66-82-77-90,6,25,0
66-77-82-90-60,5,48,1
20-78,2,42,0
20-78,2,71,0
20-78,2,30,0
20-78,2,44,0
20-78,2,62,0
20,1,78,1
12,1,85,0
12,1,5,0
12,1,35,0
12,1,44,0
12,1,92,0
93-56-3-26-12,5,66,0
93-56-3-26-12,5,82,0
93-56-3-26-12,5,53,0
93-56-3-26-12,5,17,0
93-56-3-26-12,5,14,0
56-26-3-93,4,12,1
2-57-1,3,26,0
2-57-1,3,94,0
2-57-1,3,53,0
2-57-1,3,28,0
2-57-1,3,23,0
1-2,2,57,1
12,1,6,0
12,1,97,0
12,1,9,0
12,1,69,0
12,1,15,0
39,1,30,0
39,1,32,0
39,1,70,0
39,1,3,0
39,1,27,0
42-44-49-84-15-11-21,7,77,0
42-44-49-84-15-11-21,7,97,0
42-44-49-84-15-11-21,7,99,0
42-44-49-84-15-11-21,7,29,0
42-44-49-84-15-11-21,7,52,0
42-11-44-15-49-21,6,84,1
48-96,2,97,0
48-96,2,69,0
48-96,2,84,0
48-96,2,71,0
48-96,2,6,0
48,1,96,1
56,1,71,0
56,1,60,0
56,1,80,0
56,1,20,0
56,1,85,0
4,1,37,0
4,1,59,0
4,1,83,0
4,1,60,0
4,1,70,0
12,1,49,0
12,1,29,0
12,1,82,0
12,1,58,0
12,1,98,0
64,1,26,0
64,1,76,0
64,1,22,0
64,1,83,0
64,1,52,0
53-90,2,55,0
53-90,2,92,0
53-90,2,71,0
53-90,2,57,0
53-90,2,12,0
90,1,53,1
95,1,7,0
95,1,57,0
95,1,100,0
95,1,8,0
95,1,24,0
48,1,60,0
48,1,57,0
48,1,21,0
48,1,41,0
48,1,35,0
12,1,49,0
12,1,57,0
12,1,3,0
12,1,29,0
12,1,32,0
22,1,78,0
22,1,89,0
22,1,23,0
22,1,5,0
22,1,25,0
39-12,2,99,0
39-12,2,56,0
39-12,2,61,0
39-12,2,89,0
39-12,2,25,0
39,1,12,1
21,1,92,0
21,1,79,0
21,1,68,0
21,1,42,0
21,1,2,0
23,1,32,0
23,1,59,0
23,1,76,0
23,1,96,0
23,1,29,0
51,1,29,0
51,1,68,0
51,1,65,0
51,1,80,0
51,1,3,0
30-72-12,3,90,0
30-72-12,3,48,0
30-72-12,3,69,0
30-72-12,3,1,0
30-72-12,3,55,0
72-12,2,30,1
1,1,44,0
1,1,16,0
1,1,76,0
1,1,98,0
1,1,22,0
67-12,2,85,0
67-12,2,83,0
67-12,2,13,0
67-12,2,48,0
67-12,2,74,0
67,1,12,1
99-71-16-100-21-90,6,40,0
99-71-16-100-21-90,6,92,0
99-71-16-100-21-90,6,79,0
99-71-16-100-21-90,6,96,0
99-71-16-100-21-90,6,51,0
99-100-71-21-90,5,16,1
25,1,100,0
25,1,45,0
25,1,6,0
25,1,77,0
25,1,44,0
30-26,2,96,0
30-26,2,40,0
30-26,2,27,0
30-26,2,72,0
30-26,2,82,0
26,1,30,1
12,1,32,0
12,1,92,0
12,1,38,0
12,1,79,0
12,1,61,0
50,1,59,0
50,1,87,0
50,1,5,0
50,1,14,0
50,1,4,0
12,1,71,0
12,1,61,0
12,1,9,0
12,1,66,0
12,1,28,0
12,1,28,0
12,1,18,0
12,1,53,0
12,1,15,0
12,1,48,0
12,1,84,0
12,1,41,0
12,1,64,0
12,1,16,0
12,1,94,0
12,1,22,0
12,1,74,0
12,1,3,0
12,1,94,0
12,1,41,0
24-56-40-31-12-1,6,45,0
24-56-40-31-12-1,6,7,0
24-56-40-31-12-1,6,85,0
24-56-40-31-12-1,6,87,0
24-56-40-31-12-1,6,100,0
1-40-12-24-31,5,56,1
48-36-96-81-80,5,67,0
48-36-96-81-80,5,5,0
48-36-96-81-80,5,53,0
48-36-96-81-80,5,4,0
48-36-96-81-80,5,12,0
96-81-48-36,4,80,1
98-31-24-70-88-40-9-17-22,9,73,0
98-31-24-70-88-40-9-17-22,9,91,0
98-31-24-70-88-40-9-17-22,9,86,0
98-31-24-70-88-40-9-17-22,9,83,0
98-31-24-70-88-40-9-17-22,9,65,0
98-70-40-17-22-24-88-31,8,9,1
23,1,90,0
23,1,58,0
23,1,11,0
23,1,85,0
23,1,1,0
11-90,2,60,0
11-90,2,61,0
11-90,2,7,0
11-90,2,4,0
11-90,2,10,0
90,1,11,1
7-69,2,67,0
7-69,2,13,0
7-69,2,19,0
7-69,2,82,0
7-69,2,33,0
7,1,69,1
39,1,77,0
39,1,49,0
39,1,60,0
39,1,93,0
39,1,13,0
20-89-55-25,4,7,0
20-89-55-25,4,17,0
20-89-55-25,4,49,0
20-89-55-25,4,62,0
20-89-55-25,4,64,0
89-20-25,3,55,1
73-98-81-15-29,5,5,0
73-98-81-15-29,5,8,0
73-98-81-15-29,5,100,0
73-98-81-15-29,5,20,0
73-98-81-15-29,5,9,0
81-73-98-29,4,15,1
37-38-12-4,4,96,0
37-38-12-4,4,63,0
37-38-12-4,4,32,0
37-38-12-4,4,29,0
37-38-12-4,4,41,0
12-37-38,3,4,1
20,1,44,0
20,1,40,0
20,1,7,0
20,1,70,0
20,1,100,0
93-24-2-23,4,26,0
93-24-2-23,4,5,0
93-24-2-23,4,54,0
93-24-2-23,4,13,0
93-24-2-23,4,22,0
2-93-23,3,24,1
23,1,9,0
23,1,39,0
23,1,95,0
23,1,63,0
23,1,82,0
37-12-26,3,17,0
37-12-26,3,67,0
37-12-26,3,46,0
37-12-26,3,28,0
37-12-26,3,29,0
12-37,2,26,1
41-77-82-31,4,76,0
41-77-82-31,4,67,0
41-77-82-31,4,80,0
41-77-82-31,4,39,0
41-77-82-31,4,37,0
41-82-77,3,31,1
17,1,27,0
17,1,50,0
17,1,1,0
17,1,75,0
17,1,74,0
58,1,19,0
58,1,5,0
58,1,1,0
58,1,43,0
58,1,99,0
56-31-84-48-40,5,95,0
56-31-84-48-40,5,74,0
56-31-84-48-40,5,61,0
56-31-84-48-40,5,92,0
56-31-84-48-40,5,17,0
40-48-56-31,4,84,1
13-85-15,3,70,0
13-85-15,3,69,0
13-85-15,3,78,0
13-85-15,3,97,0
13-85-15,3,94,0
85-15,2,13,1
56,1,58,0
56,1,86,0
56,1,33,0
56,1,46,0
56,1,38,0
33-80,2,20,0
33-80,2,82,0
33-80,2,58,0
33-80,2,86,0
33-80,2,53,0
33,1,80,1
33,1,65,0
33,1,77,0
33,1,27,0
33,1,3,0
33,1,21,0
65-82,2,63,0
65-82,2,29,0
65-82,2,10,0
65-82,2,84,0
65-82,2,40,0
65,1,82,1
85-11-15-21-90,5,96,0
85-11-15-21-90,5,1,0
85-11-15-21-90,5,10,0
85-11-15-21-90,5,70,0
85-11-15-21-90,5,22,0
11-85-21-15,4,90,1
12,1,21,0
12,1,84,0
12,1,73,0
12,1,97,0
12,1,4,0
20,1,67,0
20,1,48,0
20,1,40,0
20,1,9,0
20,1,93,0
24-99-37,3,12,0
24-99-37,3,18,0
24-99-37,3,58,0
24-99-37,3,97,0
24-99-37,3,72,0
24-37,2,99,1
30-99-12,3,95,0
30-99-12,3,8,0
30-99-12,3,10,0
30-99-12,3,42,0
30-99-12,3,96,0
12-30,2,99,1
100-12,2,42,0
100-12,2,60,0
100-12,2,1,0
100-12,2,84,0
100-12,2,3,0
12,1,100,1
70,1,100,0
70,1,90,0
70,1,82,0
70,1,15,0
70,1,31,0
12,1,99,0
12,1,84,0
12,1,72,0
12,1,76,0
12,1,9,0
12,1,82,0
12,1,45,0
12,1,26,0
12,1,84,0
12,1,14,0
38,1,75,0
38,1,4,0
38,1,35,0
38,1,47,0
38,1,28,0
95,1,40,0
95,1,62,0
95,1,17,0
95,1,35,0
95,1,64,0
28-21,2,53,0
28-21,2,63,0
28-21,2,55,0
28-21,2,33,0
28-21,2,32,0
21,1,28,1
26,1,74,0
26,1,77,0
26,1,44,0
26,1,8,0
26,1,28,0
72,1,96,0
72,1,50,0
72,1,90,0
72,1,51,0
72,1,25,0
66-98-12,3,28,0
66-98-12,3,45,0
66-98-12,3,48,0
66-98-12,3,46,0
66-98-12,3,9,0
66-98,2,12,1
39-50-26,3,5,0
39-50-26,3,58,0
39-50-26,3,80,0
39-50-26,3,46,0
39-50-26,3,79,0
50-26,2,39,1
20-19-78-25-12,5,69,0
20-19-78-25-12,5,26,0
20-19-78-25-12,5,79,0
20-19-78-25-12,5,61,0
20-19-78-25-12,5,37,0
25-12-20-78,4,19,1
31,1,98,0
31,1,45,0
31,1,90,0
31,1,23,0
31,1,73,0
8-57,2,95,0
8-57,2,65,0
8-57,2,28,0
8-57,2,59,0
8-57,2,72,0
8,1,57,1
40-88-12,3,69,0
40-88-12,3,1,0
40-88-12,3,48,0
40-88-12,3,62,0
40-88-12,3,22,0
40-88,2,12,1
12,1,8,0
12,1,69,0
12,1,62,0
12,1,77,0
12,1,71,0
12-1,2,82,0
12-1,2,28,0
12-1,2,54,0
12-1,2,23,0
12-1,2,20,0
1,1,12,1
94-50,2,77,0
94-50,2,88,0
94-50,2,49,0
94-50,2,57,0
94-50,2,56,0
50,1,94,1
8-1,2,32,0
8-1,2,27,0
8-1,2,62,0
8-1,2,10,0
8-1,2,37,0
1,1,8,1
12,1,85,0
12,1,3,0
12,1,98,0
12,1,65,0
12,1,47,0
48-24,2,19,0
48-24,2,21,0
48-24,2,41,0
48-24,2,16,0
48-24,2,56,0
24,1,48,1
2-51,2,42,0
2-51,2,94,0
2-51,2,39,0
2-51,2,98,0
2-51,2,25,0
2,1,51,1
12,1,99,0
12,1,35,0
12,1,98,0
12,1,39,0
12,1,6,0
12,1,22,0
12,1,59,0
12,1,86,0
12,1,89,0
12,1,93,0
60-66-77-21,4,25,0
60-66-77-21,4,56,0
60-66-77-21,4,71,0
60-66-77-21,4,92,0
60-66-77-21,4,1,0
77-60-21,3,66,1
56-12,2,43,0
56-12,2,11,0
56-12,2,25,0
56-12,2,80,0
56-12,2,85,0
12,1,56,1
25-44,2,3,0
25-44,2,87,0
25-44,2,91,0
25-44,2,38,0
25-44,2,32,0
25,1,44,1
12,1,26,0
12,1,61,0
12,1,80,0
12,1,82,0
12,1,85,0
26-1,2,19,0
26-1,2,53,0
26-1,2,51,0
26-1,2,21,0
26-1,2,93,0
26,1,1,1
46-17,2,25,0
46-17,2,66,0
46-17,2,15,0
46-17,2,68,0
46-17,2,88,0
46,1,17,1
92-1,2,81,0
92-1,2,91,0
92-1,2,7,0
92-1,2,13,0
92-1,2,79,0
1,1,92,1
11-87,2,22,0
11-87,2,52,0
11-87,2,29,0
11-87,2,65,0
11-87,2,25,0
11,1,87,1
86-12,2,15,0
86-12,2,38,0
86-12,2,1,0
86-12,2,62,0
86-12,2,75,0
86,1,12,1
12,1,17,0
12,1,14,0
12,1,58,0
12,1,18,0
12,1,11,0
12,1,26,0
12,1,88,0
12,1,78,0
12,1,30,0
12,1,79,0
67-96-21-4,4,6,0
67-96-21-4,4,25,0
67-96-21-4,4,44,0
67-96-21-4,4,3,0
67-96-21-4,4,24,0
67-4-21,3,96,1
68-16-21-12-26,5,75,0
68-16-21-12-26,5,76,0
68-16-21-12-26,5,84,0
68-16-21-12-26,5,61,0
68-16-21-12-26,5,33,0
16-26-12-21,4,68,1
12,1,96,0
12,1,8,0
12,1,69,0
12,1,71,0
12,1,98,0
20-5,2,4,0
20-5,2,39,0
20-5,2,40,0
20-5,2,7,0
20-5,2,47,0
5,1,20,1
81-69-80-15-32-10-29-12-26,9,25,0
81-69-80-15-32-10-29-12-26,9,27,0
81-69-80-15-32-10-29-12-26,9,9,0
81-69-80-15-32-10-29-12-26,9,37,0
81-69-80-15-32-10-29-12-26,9,77,0
32-69-10-12-15-80-26-29,8,81,1
23-1,2,75,0
23-1,2,58,0
23-1,2,45,0
23-1,2,71,0
23-1,2,57,0
1,1,23,1
77,1,93,0
77,1,45,0
77,1,43,0
77,1,12,0
77,1,97,0
85,1,34,0
85,1,100,0
85,1,52,0
85,1,22,0
85,1,59,0
12,1,89,0
12,1,33,0
12,1,94,0
12,1,68,0
12,1,10,0
12,1,99,0
12,1,3,0
12,1,49,0
12,1,80,0
12,1,98,0
7-22-79,3,51,0
7-22-79,3,94,0
7-22-79,3,75,0
7-22-79,3,60,0
7-22-79,3,11,0
22-79,2,7,1
71,1,43,0
71,1,63,0
71,1,12,0
71,1,2,0
71,1,76,0
32-33-11,3,96,0
32-33-11,3,63,0
32-33-11,3,72,0
32-33-11,3,75,0
32-33-11,3,95,0
32-11,2,33,1
8-9-1,3,5,0
8-9-1,3,10,0
8-9-1,3,17,0
8-9-1,3,81,0
8-9-1,3,68,0
8-1,2,9,1
66-36-38,3,42,0
66-36-38,3,12,0
66-36-38,3,14,0
66-36-38,3,25,0
66-36-38,3,91,0
66-38,2,36,1
22,1,88,0
22,1,50,0
22,1,76,0
22,1,68,0
22,1,27,0
62-31-85-15-3-22,6,55,0
62-31-85-15-3-22,6,14,0
62-31-85-15-3-22,6,52,0
62-31-85-15-3-22,6,11,0
62-31-85-15-3-22,6,88,0
3-15-85-22-31,5,62,1
44,1,22,0
44,1,38,0
44,1,67,0
44,1,39,0
44,1,40,0
97-46-79,3,89,0
97-46-79,3,78,0
97-46-79,3,61,0
97-46-79,3,58,0
97-46-79,3,16,0
46-79,2,97,1
58-86-12,3,75,0
58-86-12,3,24,0
58-86-12,3,98,0
58-86-12,3,73,0
58-86-12,3,42,0
58-12,2,86,1
12,1,48,0
12,1,17,0
12,1,79,0
12,1,100,0
12,1,49,0
26,1,33,0
26,1,20,0
26,1,68,0
26,1,2,0
26,1,23,0
12-4,2,61,0
12-4,2,18,0
12-4,2,50,0
12-4,2,43,0
12-4,2,66,0
4,1,12,1
12,1,89,0
12,1,45,0
12,1,70,0
12,1,53,0
12,1,9,0
65,1,92,0
65,1,83,0
65,1,75,0
65,1,48,0
65,1,100,0
53-12-23-1,4,10,0
53-12-23-1,4,48,0
53-12-23-1,4,26,0
53-12-23-1,4,58,0
53-12-23-1,4,82,0
12-53-23,3,1,1
23-22,2,9,0
23-22,2,19,0
23-22,2,88,0
23-22,2,94,0
23-22,2,28,0
22,1,23,1
2-12,2,60,0
2-12,2,3,0
2-12,2,21,0
2-12,2,48,0
2-12,2,58,0
2,1,12,1
65-12,2,49,0
65-12,2,6,0
65-12,2,66,0
65-12,2,24,0
65-12,2,39,0
12,1,65,1
69-48,2,44,0
69-48,2,38,0
69-48,2,46,0
69-48,2,53,0
69-48,2,84,0
69,1,48,1
95,1,52,0
95,1,94,0
95,1,38,0
95,1,44,0
95,1,29,0
66-48-77,3,79,0
66-48-77,3,98,0
66-48-77,3,62,0
66-48-77,3,81,0
66-48-77,3,24,0
66-77,2,48,1
23,1,89,0
23,1,35,0
23,1,46,0
23,1,91,0
23,1,50,0
39,1,4,0
39,1,74,0
39,1,68,0
39,1,64,0
39,1,5,0
35-3-22-12,4,5,0
35-3-22-12,4,72,0
35-3-22-12,4,34,0
35-3-22-12,4,57,0
35-3-22-12,4,20,0
35-3-12,3,22,1
28-55-12,3,5,0
28-55-12,3,78,0
28-55-12,3,29,0
28-55-12,3,44,0
28-55-12,3,23,0
28-12,2,55,1
90,1,81,0
90,1,15,0
90,1,28,0
90,1,18,0
90,1,36,0
12,1,99,0
12,1,30,0
12,1,32,0
12,1,25,0
12,1,18,0
1,1,66,0
1,1,63,0
1,1,20,0
1,1,40,0
1,1,97,0
24-1,2,23,0
24-1,2,35,0
24-1,2,7,0
24-1,2,69,0
24-1,2,43,0
24,1,1,1
66-15-48-60,4,35,0
66-15-48-60,4,80,0
66-15-48-60,4,90,0
66-15-48-60,4,56,0
66-15-48-60,4,59,0
48-66-15,3,60,1
2,1,61,0
2,1,48,0
2,1,74,0
2,1,44,0
2,1,6,0
12,1,8,0
12,1,95,0
12,1,62,0
12,1,40,0
12,1,20,0
29-12,2,22,0
29-12,2,37,0
29-12,2,50,0
29-12,2,17,0
29-12,2,84,0
29,1,12,1
86-12,2,96,0
86-12,2,15,0
86-12,2,54,0
86-12,2,41,0
86-12,2,19,0
86,1,12,1
23,1,88,0
23,1,20,0
23,1,74,0
23,1,10,0
23,1,3,0
12,1,28,0
12,1,56,0
12,1,73,0
12,1,90,0
12,1,86,0
31-82-83-98-11-56-39,7,57,0
31-82-83-98-11-56-39,7,20,0
31-82-83-98-11-56-39,7,14,0
31-82-83-98-11-56-39,7,4,0
31-82-83-98-11-56-39,7,92,0
98-39-11-83-56-31,6,82,1
32-7-6-91,4,85,0
32-7-6-91,4,69,0
32-7-6-91,4,63,0
32-7-6-91,4,50,0
32-7-6-91,4,46,0
32-91-7,3,6,1
56,1,67,0
56,1,94,0
56,1,61,0
56,1,65,0
56,1,32,0
63-2,2,10,0
63-2,2,15,0
63-2,2,40,0
63-2,2,9,0
63-2,2,33,0
2,1,63,1
95,1,80,0
95,1,19,0
95,1,79,0
95,1,12,0
95,1,61,0
42,1,61,0
42,1,13,0
42,1,86,0
42,1,53,0
42,1,43,0
80-79,2,63,0
80-79,2,28,0
80-79,2,32,0
80-79,2,100,0
80-79,2,25,0
79,1,80,1
12,1,33,0
12,1,14,0
12,1,92,0
12,1,35,0
12,1,84,0
94,1,96,0
94,1,87,0
94,1,47,0
94,1,37,0
94,1,35,0
12,1,80,0
12,1,95,0
12,1,42,0
12,1,92,0
12,1,93,0
37-99-66-86-12,5,2,0
37-99-66-86-12,5,91,0
37-99-66-86-12,5,57,0
37-99-66-86-12,5,67,0
37-99-66-86-12,5,80,0
66-99-37-86,4,12,1
53-12,2,57,0
53-12,2,35,0
53-12,2,72,0
53-12,2,60,0
53-12,2,65,0
53,1,12,1
14-99,2,72,0
14-99,2,19,0
14-99,2,44,0
14-99,2,81,0
14-99,2,59,0
14,1,99,1
27-12,2,29,0
